symbol,signal_date,outcome,model_prob,predicted_win,actual_win,mfe5,mae5,days_to_1atr
ACRE,2022-09-14,DEEP_DRAWDOWN,0.6466079389805345,True,False,0.3852979530120026,-2.3285398029855777,-2.0
ACRE,2022-11-17,WIN,0.7735123434353857,True,True,2.2176101573920484,-0.06409277911537802,3.0
ACRE,2023-03-08,DEEP_DRAWDOWN,0.29206687062657405,False,False,0.5035483701876249,-5.218592200126324,-1.0
ACRE,2023-06-23,DEEP_DRAWDOWN,0.5695224416791383,True,False,1.9990217118907103,0.06590181467771067,1.0
ACRE,2023-08-02,DEEP_DRAWDOWN,0.5037990950774287,True,False,1.4664066813442638,0.1725184330993283,1.0
ACRE,2023-08-08,DEEP_DRAWDOWN,0.0006432897372075117,False,False,0.1327395872337683,-3.030887241837777,-4.0
ACRE,2023-09-21,DEEP_DRAWDOWN,0.723211114531854,True,False,0.8673366328296637,-3.333825182439018,-4.0
ACRE,2023-11-13,WIN,0.715384152725501,True,True,3.435322441441626,1.5368547764344116,1.0
ACRE,2023-11-17,DEEP_DRAWDOWN,0.7584087822523968,True,False,0.4734029642940397,-0.47340296429403267,9.0
ACRE,2023-12-06,WIN,0.7894110759950153,True,True,4.668976685452836,0.7932727378196588,1.0
ACRE,2024-01-17,WIN,0.7416933352805991,True,True,1.96386067836973,-0.45962696727801894,2.0
ACRE,2023-12-29,DEEP_DRAWDOWN,0.502234910752206,True,False,0.11228303421352395,-1.497107122846924,-2.0
ACRE,2023-12-28,DEEP_DRAWDOWN,0.8572107663979489,True,False,-0.41745154174985666,-2.6565098111354626,-1.0
ACRE,2024-01-11,DEEP_DRAWDOWN,0.589039060631792,True,False,1.0754728896435248,-2.107048926648547,1.0
ACRE,2024-01-30,DEEP_DRAWDOWN,0.4790074964478568,False,False,-0.8085357825927314,-5.255482586852765,-1.0
ACRE,2024-06-21,DEEP_DRAWDOWN,0.008173838154474733,False,False,0.10494022322720448,-4.372509301133355,-2.0
ACRE,2024-09-20,DEEP_DRAWDOWN,0.19313929665503607,False,False,0.6364731063141764,-1.1138279360498076,-3.0
ACRE,2024-09-20,DEEP_DRAWDOWN,0.6351735915948882,True,False,0.6364731063141764,-1.1138279360498076,-3.0
ACRE,2024-11-13,DEEP_DRAWDOWN,0.18925444597417845,False,False,0.32177216778946605,-1.3407173657894307,-2.0
ACRE,2024-12-02,DEEP_DRAWDOWN,0.29181405437945246,False,False,0.49727242658447374,-0.6630299021126332,8.0
ACRE,2024-11-29,DEEP_DRAWDOWN,0.3561163095540226,False,False,-0.4543821365204559,-1.5335397107565398,-1.0
ACRE,2025-12-31,DEEP_DRAWDOWN,0.4315973708433994,False,False,0.7766471335066641,-1.630958980364,-2.0
ACRE,2025-12-08,WIN,0.754345470248817,True,True,2.901802198261189,0.0,4.0
ACRE,2025-12-04,DEEP_DRAWDOWN,0.4069294693581415,False,False,0.7849614169343284,-0.8920016101526504,7.0
ACRE,2026-01-21,DEEP_DRAWDOWN,0.28108089922502916,False,False,0.8898501551408157,-1.4460065021038264,-2.0
ACRE,2026-02-05,WIN,0.6466197688823658,True,True,5.081952347975954,-0.5939944302829031,3.0
ACRE,2026-05-12,DEEP_DRAWDOWN,0.522939096596352,True,False,-0.06967467268950202,-1.9160534989613487,-2.0
ACRS,2021-04-15,DEEP_DRAWDOWN,0.01059904885200774,False,False,0.5716548854058732,-0.8347173105484008,-8.0
ACRS,2021-11-02,DEEP_DRAWDOWN,0.0007830750728575155,False,False,0.8111896248193194,-1.3558455157694351,-1.0
ACRS,2022-03-09,DEEP_DRAWDOWN,0.02529448493557945,False,False,0.04982207523851312,-2.2918154609716543,-3.0
ACRS,2022-04-08,DEEP_DRAWDOWN,0.034545805800595165,False,False,2.069629324833558,-0.2478597993812658,2.0
ACRS,2022-04-06,DEEP_DRAWDOWN,0.02294405922170088,False,False,0.2609959514996768,-2.3098141707721496,-2.0
ACRS,2022-06-14,DEEP_DRAWDOWN,0.2246864748864762,False,False,3.0309084368428776,-0.11380881482216197,1.0
ACRS,2022-07-11,DEEP_DRAWDOWN,0.1346588402516292,False,False,0.38358479333904894,-1.0153715117798343,-4.0
ACRS,2022-07-27,DEEP_DRAWDOWN,0.05846639260394301,False,False,0.14394899762748192,-2.9269629517587745,-1.0
ACRS,2022-08-29,DEEP_DRAWDOWN,0.1701652768254273,False,False,1.141885066775822,-1.0793938442159476,4.0
ACRS,2022-08-18,WIN,0.17116370834077763,False,True,2.279559513836012,-0.3819802428590106,3.0
ACRS,2022-08-10,DEEP_DRAWDOWN,0.4787837526568358,False,False,0.17887964231178832,-0.7254563271533653,11.0
ACRS,2022-08-26,DEEP_DRAWDOWN,0.07683521559390745,False,False,1.3224097072564431,-0.740323383122195,5.0
ACRS,2022-10-05,DEEP_DRAWDOWN,0.1853741046716675,False,False,1.304848608557521,-1.2560692213217248,1.0
ACRS,2022-10-21,DEEP_DRAWDOWN,0.10814167097431315,False,False,0.882720699782853,-3.1028970052973013,-4.0
ACRS,2022-12-06,DEEP_DRAWDOWN,0.27557295912534835,False,False,0.2612720920361745,-1.1018866490221346,-2.0
ACRS,2023-01-19,DEEP_DRAWDOWN,0.1653105451581116,False,False,0.4021795601507326,-0.8470145281962446,6.0
ACRS,2023-01-18,DEEP_DRAWDOWN,0.60780002563071,True,False,-0.35440970337495287,-1.4726334226442028,-1.0
ACRS,2023-02-01,DEEP_DRAWDOWN,0.5056949043240765,True,False,0.7086895743997694,-4.18006732018847,-1.0
ACRS,2023-03-28,WIN,0.813742941461448,True,True,1.0527631661409116,0.03870452816694585,5.0
ACRS,2024-07-11,WIN,0.16046303420083724,False,True,2.2849039999249867,0.07878979310086343,2.0
ACRS,2024-07-18,DEEP_DRAWDOWN,0.27659532806849296,False,False,1.4582251021397552,-0.3240500226977242,2.0
ACRS,2024-07-26,DEEP_DRAWDOWN,0.21069347615314168,False,False,0.08480850965198548,-1.780978702691733,-2.0
ACRS,2024-08-22,DEEP_DRAWDOWN,0.4036819895223515,False,False,-0.1778054141536604,-1.2446378990756228,-4.0
ACRS,2024-12-19,DEEP_DRAWDOWN,0.45319628865635303,False,False,1.0456480877320782,-0.14937829824743917,2.0
ACRS,2024-12-19,DEEP_DRAWDOWN,0.7860757776345109,True,False,1.0456480877320782,-0.14937829824743917,2.0
ACRS,2025-04-30,DEEP_DRAWDOWN,0.5513135884668848,True,False,0.6492983358068593,-1.6981648782640881,-3.0
ACRS,2025-04-30,DEEP_DRAWDOWN,0.6135281961329151,True,False,0.6492983358068593,-1.6981648782640881,-3.0
ACRS,2025-05-21,DEEP_DRAWDOWN,0.7038792055932592,True,False,2.828611873674854,-0.776481690812706,4.0
ACRS,2025-06-10,DEEP_DRAWDOWN,0.7498538433497371,True,False,0.8863932848146211,-1.042815629193668,-5.0
ACRS,2025-06-27,WIN,0.5371668529689917,True,True,0.6252987975661455,-0.6774070306966565,7.0
ACRS,2025-06-27,WIN,0.4526765221852819,False,True,0.6252987975661455,-0.6774070306966565,7.0
ACRS,2025-07-28,DEEP_DRAWDOWN,0.6835331949496692,True,False,1.887726930186261,-2.5956245290061064,-1.0
ACRS,2025-08-20,WIN,0.9033819405927648,True,True,0.3229465551440499,-0.4844198327160761,7.0
ACRS,2025-09-18,DEEP_DRAWDOWN,0.011104150624423553,False,False,0.3075478206732643,-1.1789333125808454,-1.0
ACRS,2025-10-24,WIN,0.8928336530050309,True,True,3.1550463612718795,0.0657301325264961,1.0
ACRS,2025-11-19,WIN,0.6693255286707676,True,True,2.1645012744394294,-0.5856885801424352,3.0
ACRS,2025-12-02,WIN,0.8463650356166734,True,True,3.4309094958853774,-0.13298098821261106,2.0
ACRS,2025-12-01,WIN,0.8532158228958548,True,True,3.8190132654763373,-0.02597968207807208,2.0
ACRS,2025-12-23,DEEP_DRAWDOWN,0.6624519890560422,True,False,1.0114601486208852,-0.07985211699638636,1.0
ACRS,2026-02-26,DEEP_DRAWDOWN,0.5929731809638059,True,False,0.2435293332974296,-1.4237099485080509,-1.0
ACRS,2026-01-28,DEEP_DRAWDOWN,0.8716489262566667,True,False,0.6946981891938135,-0.30727035291264737,-13.0
ACRS,2026-03-13,DEEP_DRAWDOWN,0.9251951474973509,True,False,1.5185794641641344,0.15777448978328673,1.0
ACRS,2026-03-30,WIN,0.9233136684494285,True,True,2.9777867233856035,0.4861692609609154,1.0
ACRS,2026-04-07,WIN,0.45134435944753304,False,True,1.6671974419406381,-0.1550881341340131,2.0
ACRS,2026-04-28,WIN,0.632248679793575,True,True,2.878073116201952,-0.1537901665146048,1.0
ACRS,2026-07-27,DEEP_DRAWDOWN,0.6385981324073158,True,False,-0.01806274521050565,-1.1018274578408702,-2.0
ACRV,2024-03-04,DEEP_DRAWDOWN,0.12515900315839967,False,False,0.4024507512588257,-1.1294585599844522,-5.0
ACRV,2024-07-16,DEEP_DRAWDOWN,0.48487762669726675,False,False,-0.14618140164684545,-1.4843034628756528,-2.0
ACRV,2024-09-05,WIN,0.8942994135564439,True,True,3.1228646058226484,-0.3562999885837919,3.0
ACRV,2025-01-08,DEEP_DRAWDOWN,0.6007017180046015,True,False,-0.45684164186316173,-2.05578738838423,-1.0
ACRV,2025-07-28,DEEP_DRAWDOWN,0.47956965452667766,False,False,-0.41570713716900626,-2.7713809144600385,-1.0
ACRV,2025-11-17,DEEP_DRAWDOWN,0.607603448664658,True,False,0.59007032436339,-0.9834505406056492,-10.0
ACRV,2025-12-12,DEEP_DRAWDOWN,0.005609435063152496,False,False,0.3986899064596936,-2.5761501648164833,-3.0
ACRV,2026-04-08,DEEP_DRAWDOWN,0.8294019870437367,True,False,1.384246586714718,-0.9228310578098134,4.0
ACRV,2026-04-27,DEEP_DRAWDOWN,0.7084415478245105,True,False,2.696805152375226,-0.8848891906231207,4.0
ACRV,2026-07-29,TIMEOUT,0.6793386591626862,True,False,,,
ACT,2022-03-31,DEEP_DRAWDOWN,0.01025223158319429,False,False,0.09004670587153174,-2.357586481000118,-4.0
ACT,2022-05-10,DEEP_DRAWDOWN,0.09482220939297732,False,False,2.8386636554649374,-0.9788495363672195,3.0
ACT,2022-04-25,DEEP_DRAWDOWN,0.07805844684637314,False,False,1.141150683027477,-0.7366922130936823,4.0
ACT,2022-05-10,DEEP_DRAWDOWN,0.04592503280535496,False,False,2.8386636554649374,-0.9788495363672195,3.0
ACT,2022-04-28,DEEP_DRAWDOWN,0.2566227487071877,False,False,1.551418358773146,-1.1933987375178068,-2.0
ACT,2022-05-20,DEEP_DRAWDOWN,0.1849105241516336,False,False,1.456018652832957,-0.024066424013767355,3.0
ACT,2022-05-18,DEEP_DRAWDOWN,0.01867082300471065,False,False,1.430798333892603,-0.4711165245743907,3.0
ACT,2022-05-23,DEEP_DRAWDOWN,0.45750519760577585,False,False,0.8353920482403087,-0.6537850812315437,8.0
ACT,2022-09-26,DEEP_DRAWDOWN,0.27306286350605613,False,False,1.51797731108911,-0.9174588143945122,5.0
ACT,2022-09-15,DEEP_DRAWDOWN,0.5432908701180827,True,False,0.198739471614395,-1.300087376810862,-1.0
ACT,2022-09-01,DEEP_DRAWDOWN,0.005612309798851918,False,False,1.3619488174829348,-0.5063655859872428,2.0
ACT,2022-08-29,DEEP_DRAWDOWN,0.07857612382499041,False,False,0.19710097548541056,-2.526476140313003,-2.0
ACT,2022-10-03,DEEP_DRAWDOWN,0.28239651847466457,False,False,0.8517127137682824,-0.774284285243892,10.0
ACT,2022-10-03,DEEP_DRAWDOWN,0.265746478256675,False,False,0.8517127137682824,-0.774284285243892,10.0
ACT,2022-10-07,DEEP_DRAWDOWN,0.15840389188564488,False,False,0.7765023781383158,-1.0738862676381025,-1.0
ACT,2022-11-18,DEEP_DRAWDOWN,0.3057179659147923,False,False,1.2438794762948475,0.048105836099801055,3.0
ACT,2022-12-05,DEEP_DRAWDOWN,0.08864128004943755,False,False,0.32865960760791085,-1.643298038039542,-1.0
ACT,2022-12-23,DEEP_DRAWDOWN,0.35363043422030976,False,False,0.25436733076946966,-1.1083147983527182,-2.0
ACT,2023-01-18,WIN,0.379743702227885,False,True,1.7039802792932233,0.042334913771259315,2.0
ACT,2023-02-03,DEEP_DRAWDOWN,0.5141967209375432,True,False,-0.1462863156386652,-7.394108317736209,-2.0
ACT,2023-05-04,WIN,0.3692517029153154,False,True,4.945018540067478,2.4826842053013656,1.0
ACT,2023-04-26,DEEP_DRAWDOWN,0.611569763063922,True,False,1.5716535837475474,-0.09900180055103361,2.0
ACT,2023-06-01,WIN,0.1343521521023313,False,True,2.6750019366381843,-0.0983456594352288,3.0
ACT,2023-06-05,WIN,0.6933768504140434,True,True,2.601023605715839,0.14005511723084663,1.0
ACT,2023-06-15,DEEP_DRAWDOWN,0.2571840852374587,False,False,0.16370727251490272,-1.4324386345054279,-1.0
ACT,2023-06-14,DEEP_DRAWDOWN,0.524961453059498,True,False,0.31700166114560785,-1.1095058140096241,-5.0
ACT,2023-07-06,WIN,0.3261889582005867,False,True,3.8517702568003767,0.37849765529252627,2.0
ACT,2023-09-21,DEEP_DRAWDOWN,0.4494172847580016,False,False,0.68152316611,-1.0747096080965324,-3.0
ACT,2023-10-11,DEEP_DRAWDOWN,0.4624252307120159,False,False,1.2104688473727736,-0.4434390827009149,3.0
ACT,2023-11-07,DEEP_DRAWDOWN,0.5988710831304708,True,False,1.9953241387674723,-0.6332465829621327,2.0
ACT,2024-01-09,DEEP_DRAWDOWN,0.30402773969206376,False,False,1.2519713655677862,-1.7314497608916197,1.0
ACT,2024-01-31,DEEP_DRAWDOWN,0.29837426635582376,False,False,0.025573185739986116,-5.5365947127080934,-1.0
ACT,2024-03-15,WIN,0.7074507838406453,True,True,3.1004622189756676,-0.2638691250192001,3.0
ACT,2024-03-14,WIN,0.8927556974003071,True,True,3.2197257143013855,-0.21322686849678382,4.0
ACT,2024-04-10,DEEP_DRAWDOWN,0.4913980598162063,False,False,0.6188313346436273,-1.4982232312424681,-4.0
ACT,2024-04-24,DEEP_DRAWDOWN,0.6181737844951265,True,False,0.3678915910494815,-0.8372705175608666,-6.0
ACT,2024-06-17,WIN,0.6294276495677912,True,True,2.3958133481018904,-0.3146017527810533,2.0
ACT,2024-08-05,WIN,0.8981590207993113,True,True,1.4077156469879981,-0.029025064886344522,2.0
ACT,2025-04-08,DEEP_DRAWDOWN,0.5068114941969378,True,False,5.9268364877094095,-0.814015000014573,1.0
ACT,2025-03-28,WIN,0.8289111397183577,True,True,2.0238099307141484,-2.357836812482506,2.0
ACT,2025-04-01,DEEP_DRAWDOWN,0.6857939959408342,True,False,0.527980146589874,-7.127731978963216,-2.0
ACT,2025-04-23,WIN,0.7252927405064005,True,True,0.7633986300121727,-0.46013068110322697,6.0
ACT,2025-05-21,DEEP_DRAWDOWN,0.1884006425457887,False,False,0.07982249332950958,-0.8514399288480706,-7.0
ACT,2025-05-30,DEEP_DRAWDOWN,0.22728226757901035,False,False,-0.4860910540548766,-1.7985369000030598,-2.0
ACT,2025-07-10,DEEP_DRAWDOWN,0.30642006258635074,False,False,-0.47288922560679497,-1.8465198333217485,-1.0
ACT,2025-06-30,DEEP_DRAWDOWN,0.23642506349517778,False,False,1.2352042451903664,-0.19375752865731957,1.0
ACT,2025-07-09,DEEP_DRAWDOWN,0.17687140829216835,False,False,-0.38710516927128996,-3.1123255609411684,-1.0
ACT,2025-10-09,DEEP_DRAWDOWN,0.2566557963499046,False,False,1.3381966880717882,-0.9760964077700045,3.0
ACT,2025-10-06,DEEP_DRAWDOWN,0.2498625668303084,False,False,0.9280672789876637,-1.0047670541106062,-4.0
ACT,2025-10-03,DEEP_DRAWDOWN,0.37338356582843285,False,False,-0.16755675286036148,-2.3378156470516274,-1.0
ACT,2025-08-19,DEEP_DRAWDOWN,0.7008117285144518,True,False,1.845305229277127,-0.33704205100952606,3.0
ACT,2025-08-27,DEEP_DRAWDOWN,0.043384113017180995,False,False,0.4904435754035072,-1.8741950917205858,-1.0
ACT,2025-09-16,WIN,0.7146655371723204,True,True,2.385364705556752,-0.2735902171247823,2.0
ACT,2025-09-10,DEEP_DRAWDOWN,0.09325210247965178,False,False,1.2970767637400344,-1.9017949846728723,1.0
ACT,2025-10-01,DEEP_DRAWDOWN,0.3887629859717123,False,False,-0.7221916903836865,-3.646187314864009,-1.0
ACT,2025-11-07,WIN,0.49223746452707495,False,True,1.2642723461479985,-0.12040689010933014,2.0
ACT,2025-12-04,DEEP_DRAWDOWN,0.39021118643661923,False,False,2.5291551012985205,-0.8905475708797596,4.0
ACT,2025-12-01,DEEP_DRAWDOWN,0.1864269243412106,False,False,0.32326514191097344,-2.7118353571420686,-3.0
ACT,2025-12-01,DEEP_DRAWDOWN,0.11882494555350002,False,False,0.32326514191097344,-2.7118353571420686,-3.0
ACT,2026-01-13,WIN,0.4496745458437798,False,True,1.9552650771995463,-0.5171534443317559,2.0
ACT,2026-01-27,WIN,0.8507350916868766,True,True,1.683552987131423,-0.33811942837786174,2.0
ACT,2026-02-23,DEEP_DRAWDOWN,0.5390053824440331,True,False,1.746920863281723,-0.10014196031551656,2.0
ACT,2026-06-01,DEEP_DRAWDOWN,0.7664090743037243,True,False,1.477091982345835,-0.8213140763905644,4.0
ACT,2026-05-21,DEEP_DRAWDOWN,0.5015287714468126,True,False,0.35187125414767306,-2.038426575752043,-3.0
ACT,2026-06-23,WIN,0.5500464294251656,True,True,3.467606265120905,0.006579898036276574,1.0
ACTG,2020-12-29,DEEP_DRAWDOWN,7.155389815673472e-05,False,False,0.7804887513146587,-1.2800015521560406,-3.0
ACTG,2021-04-06,DEEP_DRAWDOWN,0.02733813093929631,False,False,1.3591476323021219,-0.3781976020318956,4.0
ACTG,2021-06-11,DEEP_DRAWDOWN,0.09971633725198432,False,False,0.07942997062856091,-1.4138534771884155,-1.0
ACTG,2021-09-23,DEEP_DRAWDOWN,0.2986877464299063,False,False,1.0810890860572155,-1.2271822057946795,1.0
ACTG,2021-09-29,DEEP_DRAWDOWN,0.7244291996576698,True,False,0.8372184682787058,-3.4354826801781386,-3.0
ACTG,2022-05-05,DEEP_DRAWDOWN,0.24957583207619696,False,False,1.5727679669664625,-0.6202465221839604,3.0
