timestamp_et,open,high,low,close,volume,sma_26,pct_15m,wa,wa_old
2026-07-17 11:00:00 AM ET,213.46,214.065,211.41,211.41,13870,216.15980769230768,-1.002107234839622,-10.00821835782051,-8761.360744705134
2026-07-17 11:15:00 AM ET,211.43,211.44,210.22,210.91,15616,216.06711538461545,-0.2365072607729001,-10.050006614555658,-8707.72452469884
2026-07-17 11:30:00 AM ET,210.88,212.08,210.57,211.11,16713,216.0117307692308,0.0948271774690701,-10.060746395829783,-8654.218950939952
2026-07-17 11:45:00 AM ET,210.93,211.82,210.62,211.68,19245,215.955,0.2700014210601065,-10.101352822946977,-8601.353496133375
2026-07-17 12:00:00 PM ET,211.75,211.97,211.065,211.78,17773,215.8778846153846,0.0472411186696941,-10.162636428798413,-8548.52850362238
2026-07-17 12:15:00 PM ET,211.9,212.85,211.73,212.285,9780,215.8038461538461,0.238455000472193,-10.242133526502824,-8495.981940004074
2026-07-17 12:30:00 PM ET,212.315,213.855,212.315,213.82,8778,215.6957692307692,0.7230845325859159,-10.336059670788249,-8443.910400576913
2026-07-17 12:45:00 PM ET,213.74,214.32,213.44,213.655,8679,215.5355769230769,-0.0771677111589097,-10.513595228763409,-8390.809325398775
2026-07-17 01:00:00 PM ET,213.65,214.35,213.54,214.18,5811,215.39596153846156,0.2457232454190272,-10.67891784642102,-8338.139425954789
2026-07-17 01:15:00 PM ET,213.94,214.05,213.685,213.685,6181,215.2248076923077,-0.2311140162480129,-10.857865147976415,-8284.839780480886
2026-07-17 01:30:00 PM ET,213.85,214.31,212.83,212.83,11495,215.04076923076929,-0.4001216744273117,-11.04855812792187,-8231.212069284453
2026-07-17 01:45:00 PM ET,212.77,212.86,211.875,212.05,13944,214.81692307692308,-0.3664896866043321,-11.267147387366023,-8176.732256796549
2026-07-17 02:00:00 PM ET,211.97,212.405,211.83,212.15,5996,214.54538461538465,0.0471586889884356,-11.514785762394448,-8122.382941524282
2026-07-17 02:15:00 PM ET,212.175,212.175,211.29,211.47,7771,214.2530769230769,-0.3205279283525875,-11.774787809906096,-8066.789747751482
2026-07-17 02:30:00 PM ET,211.605,211.645,211.1,211.185,7471,213.9328846153846,-0.1347708894878674,-12.040297029075871,-8010.895078325409
2026-07-17 02:45:00 PM ET,211.285,211.77,211.265,211.525,8908,213.6346153846154,0.1609962828799327,-12.298854469909102,-7955.338384025256
2026-07-17 03:00:00 PM ET,211.59,211.59,210.99,211.15,14704,213.3476923076923,-0.1772840089823923,-12.553938455546366,-7899.928556634369
2026-07-17 03:15:00 PM ET,211.18,211.52,211.06,211.19,17018,213.09615384615384,0.0189438787591811,-12.786371146471394,-7844.763289199295
2026-07-17 03:30:00 PM ET,211.22,212.305,211.22,211.97,25841,212.8680769230769,0.3693356693025285,-13.003575308565711,-7790.378274492193
2026-07-17 03:45:00 PM ET,211.97,212.68,211.9,212.67,100569,212.6190384615384,0.3302354106713201,-13.233356767547832,-7736.662961925518
