timestamp,open,high,low,close,volume,sma_26,pct_15m,wa
2026-06-04 12:15:00,303.14,303.14,303.14,303.14,130,306.44038461538463,2.11891527707595,9.680174773073158
2026-06-04 12:45:00,303.31,303.31,303.31,303.31,200,306.22769230769234,0.05607969914891431,9.451933362985995
2026-06-04 13:30:00,307.74,309.47,301.63,307.21,26577,306.2273076923077,1.2858131944215367,9.316672162527933
2026-06-04 13:45:00,307.14,310.435,305.785,309.51,40904,306.29519230769233,0.7486735457830296,9.211554800840993
2026-06-04 14:00:00,309.53,310.075,306.39,306.465,28847,306.2553846153846,-0.9838131239701564,9.059910648959653
2026-06-04 14:15:00,306.91,307.3,303.455,304.24,13395,306.1130769230769,-0.7260209159283937,8.864092617371679
2026-06-04 14:30:00,304.0,305.24,303.55,305.21,15786,306.1403846153846,0.3188272416513094,8.742668019743826
2026-06-04 14:45:00,305.1,306.44,303.21,304.9,11054,306.1736538461538,-0.10156941122505536,8.624233547792892
2026-06-04 15:00:00,305.97,306.89,305.7,306.64,9472,306.2161538461538,0.5706789111183941,8.510206887791336
2026-06-04 15:15:00,306.78,307.22,305.725,306.24,10556,306.23730769230764,-0.1304461257500611,8.387264545439738
2026-06-04 15:30:00,306.65,307.76,306.36,306.99,9375,306.3057692307692,0.24490595611286192,8.285319112975738
2026-06-04 15:45:00,306.905,306.905,304.67,304.91,7893,306.30384615384617,-0.6775464998859837,8.153087742748745
2026-06-04 16:00:00,304.98,305.975,304.65,305.92,5987,306.3438461538462,0.33124528549408616,8.039525705431197
2026-06-04 16:15:00,305.62,305.88,302.46,302.59,13935,306.1580769230769,-1.0885198744770008,7.828081097615761
2026-06-04 16:30:00,303.09,303.09,300.53,302.485,13453,305.9476923076923,-0.03470041970982107,7.60644830950075
2026-06-04 16:45:00,302.59,302.59,301.945,302.22,8167,305.6876923076923,-0.08760764996611492,7.363732541283426
2026-06-04 17:00:00,302.38,302.86,301.685,302.015,8101,305.4409615384615,-0.06783138111311482,7.1273542761392
2026-06-04 17:15:00,301.22,301.84,300.195,301.38,11994,305.16365384615386,-0.21025445756005512,6.878176157595061
2026-06-04 17:30:00,301.42,302.88,301.42,302.695,10715,304.96269230769235,0.4363262326630757,6.662907224727336
2026-06-04 17:45:00,302.47,303.49,301.64,302.675,9593,304.76307692307694,-0.006607310989603654,6.448763942509904
2026-06-04 18:00:00,302.575,303.47,302.43,302.66,11636,304.5748076923077,-0.004955810688023199,6.240121311498053
2026-06-04 18:15:00,302.635,302.93,302.42,302.5,7333,304.39557692307693,-0.0528646005418687,6.035968560465987
2026-06-04 18:30:00,302.445,302.81,301.58,301.82,9768,304.0828846153846,-0.22479338842975594,5.773886113497946
2026-06-04 18:45:00,301.67,302.19,301.67,302.0,8118,303.9317307692308,0.05963819495062861,5.583187388762735
2026-06-04 19:00:00,301.685,302.755,301.04,302.25,20954,303.80096153846154,0.08278145695364003,5.401950060574932
2026-06-04 19:15:00,302.25,303.05,302.005,302.095,18015,304.0026923076923,-0.05128205128204222,5.367150754663782
2026-06-04 19:30:00,302.02,302.63,301.74,302.11,21916,303.9630769230769,0.004965325477090943,5.2266809167996335
2026-06-04 19:45:00,302.11,302.63,300.69,301.785,66874,303.9044230769231,-0.1075767104696923,5.0783111291796885
2026-06-05 13:30:00,301.235,301.345,291.83,291.83,35737,303.31288461538463,-3.298706032440324,4.696611854353572
2026-06-05 13:45:00,291.59,292.61,288.81,288.935,48785,302.52153846153846,-0.9920158996676087,4.2275127371521295
2026-06-05 14:00:00,289.02,289.99,288.485,289.145,44701,301.8553846153846,0.07268070673334126,3.813798080780532
2026-06-05 14:15:00,289.41,290.515,287.51,287.97,25474,301.2296153846154,-0.4063705061474243,3.418282083406782
2026-06-05 14:30:00,288.32,289.81,287.5,288.48,16694,300.5861538461538,0.17710178143557354,3.015334408488508
2026-06-05 14:45:00,288.5,289.37,288.11,288.56,23753,299.95769230769235,0.02773155851358844,2.6194212590794606
2026-06-05 15:00:00,288.7,289.15,286.83,287.16,16141,299.20846153846156,-0.48516772941501474,2.1702196764291513
2026-06-05 15:15:00,287.22,287.55,286.56,287.07,14549,298.47115384615387,-0.03134141245300093,1.726584708955412
2026-06-05 15:30:00,286.99,287.4,285.095,285.25,13667,297.635,-0.6339917093391878,1.2390598541368096
2026-06-05 15:45:00,285.52,285.89,285.27,285.455,6836,296.8867307692308,0.07186678352322229,0.7910245332369078
2026-06-05 16:00:00,285.07,285.16,284.0,284.11,13589,296.0478846153846,-0.4711775936662388,0.30255755515069493
2026-06-05 16:15:00,284.095,284.1,283.35,283.35,14154,295.30788461538464,-0.2675020238639969,-0.11166769529053339
2026-06-05 16:30:00,283.31,283.31,282.245,282.41,16894,294.53576923076923,-0.3317451914593206,-0.5116217934528495
2026-06-05 16:45:00,282.14,283.84,281.86,283.84,20199,293.82884615384614,0.5063560072235296,-0.898170120948344
2026-06-05 17:00:00,283.94,283.94,282.355,282.36,10752,293.0728846153846,-0.5214205186020116,-1.2999881735452492
2026-06-05 17:15:00,282.465,283.85,282.15,283.285,12976,292.3769230769231,0.3275959767672587,-1.6799477782436938
2026-06-05 17:30:00,283.215,284.87,283.02,283.79,17149,291.64980769230766,0.17826570414953835,-2.083900817096692
2026-06-05 17:45:00,284.05,285.385,284.05,285.1,6919,290.9738461538462,0.4616089361852094,-2.44916531734127
2026-06-05 18:00:00,285.265,285.265,283.87,283.87,22430,290.25115384615384,-0.43142756927394554,-2.816026609830418
2026-06-05 18:15:00,283.88,283.92,283.055,283.49,19582,289.52000000000004,-0.1338640927184942,-3.101846938644756
2026-06-05 18:30:00,283.43,283.43,282.525,282.755,19334,288.78673076923076,-0.259268404529267,-3.402640084028845
2026-06-05 18:45:00,282.73,283.92,282.06,283.92,10109,288.09134615384613,0.41201747095542807,-3.6715872144877535
2026-06-05 19:00:00,283.91,283.93,282.86,282.915,19314,287.3476923076923,-0.35397295012679075,-3.9397759568019026
2026-06-05 19:15:00,282.68,283.47,282.36,283.47,17251,286.63134615384615,0.1961719951222074,-4.168021669189266
2026-06-05 19:30:00,283.62,283.85,283.0,283.13,25154,285.9013461538462,-0.11994214555333116,-4.44453215115163
2026-06-05 19:45:00,283.14,286.31,283.04,284.82,88245,285.24884615384616,0.5968989510118927,-4.644535891413362
2026-06-08 13:30:00,286.24,290.38,283.48,284.365,16653,284.96173076923077,-0.15975001755493823,-4.694512359649211
2026-06-08 13:45:00,284.89,285.96,284.535,285.16,8961,284.81653846153847,0.2795702706029246,-4.6499956787982475
2026-06-08 14:00:00,285.04,286.88,285.02,285.85,18809,284.6898076923077,0.2419694206761136,-4.595696275583358
2026-06-08 14:15:00,285.85,286.11,284.45,285.38,9056,284.5901923076923,-0.16442189959769982,-4.547232462812476
2026-06-08 14:30:00,285.68,285.72,284.7,284.82,5416,284.44942307692304,-0.19622958861867934,-4.501177771091748
2026-06-08 14:45:00,284.86,285.48,284.43,285.11,3785,284.3167307692308,0.10181869250756037,-4.460433231219602
2026-06-08 15:00:00,285.155,285.21,284.44,284.8,6612,284.22596153846155,-0.10872996387358835,-4.420798113710054
2026-06-08 15:15:00,284.905,285.025,283.33,283.33,5715,284.0821153846154,-0.5161516853932735,-4.421871173840461
2026-06-08 15:30:00,283.0,283.31,282.06,282.09,29088,283.9605769230769,-0.4376522076730338,-4.395491278317553
2026-06-08 15:45:00,282.6,282.77,281.55,281.67,6405,283.815,-0.14888865255767714,-4.380386748167288
2026-06-08 16:00:00,281.725,281.84,281.47,281.59,7176,283.7180769230769,-0.028402030745211526,-4.355028688005228
2026-06-08 16:15:00,281.92,282.09,281.525,281.69,6741,283.65423076923076,0.0355126247381099,-4.324573578238354
2026-06-08 16:30:00,281.84,281.99,280.98,281.92,4212,283.6353846153846,0.08165004082503202,-4.275680841482016
2026-06-08 16:45:00,282.095,282.315,281.765,281.82,7152,283.5576923076923,-0.03547105561861885,-4.2515256078447825
2026-06-08 17:00:00,281.835,281.835,280.425,280.535,8677,283.4875,-0.4559648002270822,-4.2286840672231545
2026-06-08 17:15:00,280.5,280.51,279.91,280.42,2222,283.3773076923077,-0.040993102464936815,-4.208792517262817
2026-06-08 17:30:00,280.57,280.73,280.05,280.64,4363,283.2561538461539,0.07845374794950288,-4.191748313163471
2026-06-08 17:45:00,280.66,281.61,280.66,280.96,4990,283.0969230769231,0.11402508551880963,-4.191024948593431
2026-06-08 18:00:00,281.23,281.87,281.23,281.4,1649,283.0019230769231,0.15660592255124506,-4.169274486491326
2026-06-08 18:15:00,281.43,282.05,281.43,281.795,2916,282.9367307692308,0.14036958066809824,-4.1630137939617
2026-06-08 18:30:00,281.85,281.915,281.44,281.55,3305,282.8903846153846,-0.0869426356038927,-4.136628092897898
2026-06-08 18:45:00,281.435,282.13,281.435,281.76,7930,282.8073076923077,0.07458710708576621,-4.14278072500426
2026-06-08 19:00:00,281.61,281.61,281.1,281.31,2096,282.74557692307695,-0.15971039182282043,-4.128711128845957
2026-06-08 19:15:00,280.77,280.835,280.27,280.63,3958,282.63634615384615,-0.24172620951975476,-4.1589021438802245
2026-06-08 19:30:00,280.82,281.62,280.82,281.09,9595,282.55788461538464,0.16391690125787672,-4.154032630902033
2026-06-08 19:45:00,280.72,281.08,279.71,280.91,40339,282.4075,-0.06403642961326783,-4.196071346564208
2026-06-09 13:30:00,281.13,281.135,277.79,280.53,18649,282.26,-0.13527464312415027,-4.311962179900376
2026-06-09 13:45:00,280.7,282.85,280.52,282.39,27318,282.15346153846156,0.6630306919046092,-4.446075329837908
2026-06-09 14:00:00,281.925,281.93,280.44,280.775,22932,281.95826923076925,-0.5719041042529849,-4.640661924996364
2026-06-09 14:15:00,280.565,283.315,279.45,281.69,41351,281.81634615384615,0.3258837147182003,-4.7760252805944345
2026-06-09 14:30:00,281.835,283.44,281.55,282.1,36003,281.71173076923077,0.14555007277503584,-4.91244267796797
2026-06-09 14:45:00,281.73,281.73,278.815,281.205,16835,281.5615384615384,-0.31726338177952007,-5.063118060671862
2026-06-09 15:00:00,281.205,281.28,278.98,280.91,14689,281.411923076923,-0.1049056737966847,-5.187387134250529
2026-06-09 15:15:00,281.05,281.05,277.09,277.19,15033,281.1757692307692,-1.324267559004677,-5.350510903129478
2026-06-09 15:30:00,277.16,277.315,276.26,276.44,11697,280.95846153846156,-0.2705725314766094,-5.515927246606345
2026-06-09 15:45:00,276.5,277.0,274.255,274.445,7638,280.68057692307696,-0.7216755896397031,-5.692513250706828
2026-06-09 16:00:00,274.4,275.315,273.895,273.99,6676,280.38826923076925,-0.1657891380786647,-5.872351050216559
2026-06-09 16:15:00,273.32,273.4,272.335,273.22,4528,280.0625,-0.28103215445818286,-6.079803936294992
2026-06-09 16:30:00,272.915,273.9,271.68,272.45,12212,279.6982692307692,-0.2818241709977465,-6.307742160513256
2026-06-09 16:45:00,272.57,273.8,272.32,273.8,12698,279.3898076923077,0.49550376215821146,-6.500450196086277
2026-06-09 17:00:00,274.0,275.825,274.0,275.26,7617,279.18692307692305,0.533235938641341,-6.643914181248117
2026-06-09 17:15:00,275.12,276.54,274.94,275.705,7759,279.0055769230769,0.16166533459274213,-6.7846881705626805
2026-06-09 17:30:00,275.555,277.37,275.555,277.14,8637,278.87096153846153,0.5204838504923703,-6.900903789285653
2026-06-09 17:45:00,277.02,277.02,276.335,276.85,4747,278.7128846153846,-0.10464025402322497,-7.024027654026101
2026-06-09 18:00:00,276.62,277.46,276.62,277.46,6905,278.56134615384616,0.22033592197938656,-7.14375438861186
2026-06-09 18:15:00,277.38,278.63,277.28,278.52,6958,278.4353846153846,0.38203705038564184,-7.245542807719352
2026-06-09 18:30:00,278.985,278.985,277.94,277.94,6347,278.29653846153843,-0.208243573172473,-7.366035698004503
2026-06-09 18:45:00,277.78,278.79,277.78,278.51,7411,278.1715384615385,0.2050802331438506,-7.471259730701728
2026-06-09 19:00:00,278.27,278.71,277.745,277.745,8321,278.0344230769231,-0.27467595418476654,-7.587206386059354
2026-06-09 19:15:00,277.79,277.86,277.145,277.51,9681,277.9144230769231,-0.08460998397811226,-7.681282279112878
2026-06-09 19:30:00,277.505,277.625,276.625,277.14,14202,277.7625,-0.13332852870167056,-7.807794852886387
2026-06-09 19:45:00,277.06,278.1,276.57,277.535,60852,277.6326923076923,0.14252724254890659,-7.941282481980209
2026-06-10 13:30:00,273.18,278.51,271.72,278.4,11845,277.5507692307692,0.31167240167904176,-8.026975569538548
2026-06-10 13:45:00,278.41,280.16,278.41,279.92,6437,277.4557692307692,0.5459770114942586,-8.12300342220947
2026-06-10 14:00:00,279.98,279.98,278.48,278.73,6869,277.3771153846154,-0.42512146327522427,-8.194942396901526
2026-06-10 14:15:00,279.13,280.32,279.1,279.82,4596,277.30519230769227,0.39105944821151706,-8.281314544403662
2026-06-10 14:30:00,279.53,279.82,279.07,279.11,5028,277.1901923076923,-0.25373454363518677,-8.389522587055652
2026-06-10 14:45:00,278.74,279.235,278.0,278.575,6560,277.0890384615385,-0.1916806993658482,-8.530460654002
2026-06-10 15:00:00,278.45,279.07,276.26,276.26,8248,276.9101923076923,-0.831014986987344,-8.708638907628709
2026-06-10 15:15:00,276.11,276.36,275.31,276.32,6073,276.8767307692308,0.021718670817350016,-8.816278034668576
2026-06-10 15:30:00,276.125,276.32,275.39,275.62,3060,276.84519230769234,-0.25332947307469267,-8.921916460808745
2026-06-10 15:45:00,276.27,276.27,274.47,276.15,4683,276.91076923076923,0.19229373775486724,-8.980963158434577
2026-06-10 16:00:00,276.02,276.03,275.5,275.58,2683,276.9719230769231,-0.20640956002172528,-9.02726876735546
2026-06-10 16:15:00,275.72,275.83,275.67,275.79,1970,277.0707692307692,0.0762029174831369,-9.057380037563806
2026-06-10 16:30:00,275.65,276.22,275.26,275.59,1889,277.19153846153847,-0.07251894557455119,-9.078428443853408
2026-06-10 16:45:00,275.425,275.51,275.18,275.18,1031,277.2446153846154,-0.14877172611487133,-9.134768288085173
2026-06-10 17:00:00,275.55,275.55,274.53,274.88,1430,277.23,-0.10901955083945092,-9.205185575048276
2026-06-10 17:15:00,274.69,274.98,274.49,274.75,1811,277.19326923076926,-0.04729336437717668,-9.278124939243792
2026-06-10 17:30:00,274.63,274.63,273.925,274.01,5276,277.0728846153846,-0.2693357597816193,-9.39311463126084
2026-06-10 17:45:00,274.08,275.03,274.08,274.895,4625,276.9976923076923,0.32298091310536403,-9.485601201296456
2026-06-10 18:00:00,274.96,275.71,274.87,275.71,5904,276.9303846153846,0.29647683661033764,-9.567852687720512
2026-06-10 18:15:00,276.15,276.15,274.78,274.78,3329,276.78653846153844,-0.337310942657143,-9.664070164210484
2026-06-10 18:30:00,274.6,274.6,274.26,274.29,1248,276.6461538461539,-0.1783244777640136,-9.772016962933227
2026-06-10 18:45:00,274.03,274.575,274.02,274.57,6069,276.49461538461543,0.10208173830617007,-9.890074782155954
2026-06-10 19:00:00,274.45,274.45,273.71,273.815,6481,276.34346153846155,-0.27497541610518317,-9.998818089349902
2026-06-10 19:15:00,273.56,273.56,272.91,273.045,3280,276.17173076923075,-0.28121176706900064,-10.116687088402657
2026-06-10 19:30:00,273.02,273.925,272.85,273.82,7002,276.04403846153843,0.28383599772929813,-10.199704776048975
2026-06-10 19:45:00,273.66,274.0,272.46,272.72,26734,275.8588461538462,-0.40172376013438704,-10.329354395716974
2026-06-11 13:30:00,267.02,272.03,267.02,271.455,8547,275.59173076923076,-0.46384570255207924,-10.483050976799406
2026-06-11 13:45:00,271.365,274.54,271.01,273.02,7697,275.3263461538462,0.576522812252489,-10.614426903565704
2026-06-11 14:00:00,273.985,275.28,271.09,271.09,6407,275.03249999999997,-0.7069079188337879,-10.765365691919223
2026-06-11 14:15:00,271.35,272.61,270.21,272.35,5526,274.7451923076923,0.4647902910472679,-10.916848020905103
2026-06-11 14:30:00,272.41,273.395,271.58,272.245,4074,274.48115384615386,-0.038553332109425575,-11.128224961726394
2026-06-11 14:45:00,272.22,272.22,270.22,270.3,3912,274.1628846153846,-0.7144300170802032,-11.365392627813286
2026-06-11 15:00:00,269.92,271.37,269.085,271.24,2942,273.9698076923077,0.34776174620791966,-11.541126041377934
2026-06-11 15:15:00,271.41,273.04,271.41,272.505,6758,273.8230769230769,0.46637664061346396,-11.693763076875586
2026-06-11 15:30:00,272.15,273.055,271.87,272.21,2494,273.69192307692305,-0.10825489440561276,-11.838291434259581
2026-06-11 15:45:00,272.26,273.22,272.13,272.47,4740,273.55038461538464,0.09551449248743626,-11.98736254305403
2026-06-11 16:00:00,272.75,272.995,272.005,272.92,1634,273.44807692307694,0.1651557969684747,-12.116790451560949
2026-06-11 16:15:00,272.8,272.92,272.29,272.29,3149,273.3134615384616,-0.23083687527480912,-12.261471478319226
2026-06-11 16:30:00,273.05,273.05,272.78,272.78,299,273.2053846153846,0.179955194829029,-12.392687855773675
2026-06-11 16:45:00,272.415,272.415,271.73,272.0,2362,273.08307692307693,-0.2859447173546359,-12.530345666095071
2026-06-11 17:00:00,272.16,272.16,272.16,272.16,205,272.97846153846154,0.05882352941177782,-12.658853405543027
2026-06-11 17:15:00,271.62,274.865,271.62,274.865,3424,272.9828846153846,0.9939006466784139,-12.733600871002858
2026-06-11 17:30:00,275.5,276.43,274.635,276.39,9422,273.0744230769231,0.5548178196569165,-12.765384203742268
2026-06-11 17:45:00,275.69,276.035,275.245,275.78,7064,273.10846153846154,-0.2207026303411852,-12.8249290360928
2026-06-11 18:00:00,275.76,275.77,274.48,274.865,5306,273.07596153846157,-0.33178620639638945,-12.91657518236638
2026-06-11 18:15:00,275.04,275.77,274.77,275.32,6180,273.09673076923076,0.16553580848779337,-12.98176323300531
2026-06-11 18:30:00,275.095,275.45,274.875,275.28,3051,273.1348076923077,-0.0145285485980029,-13.03810368490292
2026-06-11 18:45:00,275.35,275.35,275.0,275.0,1469,273.15134615384613,-0.10171461784364011,-13.104579619454675
2026-06-11 19:00:00,275.35,275.35,274.65,274.72,2175,273.18615384615384,-0.1018181818181696,-13.161735855212328
2026-06-11 19:15:00,274.765,275.31,274.575,275.075,8249,273.2642307692308,0.1292224810716336,-13.197391418517348
2026-06-11 19:30:00,275.55,276.09,275.53,275.65,12345,273.3346153846154,0.20903389984550103,-13.236469041630414
2026-06-11 19:45:00,275.845,276.28,274.68,274.845,33950,273.4163461538461,-0.29203700344637706,-13.26967114410471
2026-06-12 13:30:00,277.3,277.3,267.86,267.86,13921,273.2780769230769,-2.5414324437410207,-13.409831069829805
2026-06-12 13:45:00,268.4,269.81,268.02,269.6,11457,273.14653846153846,0.6495930710072484,-13.546187106479755
2026-06-12 14:00:00,269.33,271.505,269.33,271.31,6476,273.15500000000003,0.6342729970326255,-13.613687149893961
2026-06-12 14:15:00,271.42,271.81,270.22,271.55,8653,273.12423076923073,0.08845969555122402,-13.699926427806652
2026-06-12 14:30:00,271.5,272.86,271.5,272.125,6280,273.11961538461543,0.2117473761738209,-13.772950855675017
2026-06-12 14:45:00,272.025,273.25,271.36,273.25,4606,273.2330769230769,0.41341295360588504,-13.787908585100238
2026-06-12 15:00:00,273.34,274.63,273.34,274.46,5503,273.35692307692307,0.4428179322964354,-13.79751437475063
2026-06-12 15:15:00,274.86,274.96,274.33,274.43,4661,273.43096153846153,-0.010930554543453486,-13.831144596805872
2026-06-12 15:30:00,274.34,274.62,273.67,273.67,6814,273.4871153846154,-0.2769376525890044,-13.873159559696317
2026-06-12 15:45:00,273.53,273.53,271.34,271.34,3553,273.44365384615384,-0.851390360653359,-13.963382034341466
2026-06-12 16:00:00,271.45,273.33,270.97,273.33,6586,273.4594230769231,0.7333972138276801,-14.024265285746841
2026-06-12 16:15:00,273.0,273.0,271.99,272.58,3520,273.4705769230769,-0.2743935901657335,-14.086996147868309
2026-06-12 16:30:00,272.575,272.615,272.22,272.48,2365,273.45903846153846,-0.036686477364433756,-14.160383373487699
2026-06-12 16:45:00,272.71,273.165,272.55,272.73,3823,273.4871153846154,0.09174985320024032,-14.214025203391124
2026-06-12 17:00:00,272.74,273.65,272.74,273.05,3034,273.52134615384614,0.11733216001172941,-14.264277098112096
2026-06-12 17:15:00,272.94,273.29,272.94,272.975,1704,273.44865384615383,-0.027467496795452462,-14.366267697098111
2026-06-12 17:30:00,272.98,272.98,272.53,272.53,1236,273.3001923076923,-0.16301859144611797,-14.504722932070939
2026-06-12 17:45:00,272.61,272.63,271.98,271.98,1216,273.15403846153845,-0.2018126444794932,-14.641527647593472
2026-06-12 18:00:00,272.155,272.155,271.68,272.0,3023,273.0438461538461,0.007353481873662027,-14.760254965241444
2026-06-12 18:15:00,271.875,272.23,271.81,272.23,2227,272.925,0.08455882352942368,-14.882703204774538
2026-06-12 18:30:00,272.245,272.245,271.745,272.0,1561,272.79884615384617,-0.08448738199317019,-15.008211598792542
2026-06-12 18:45:00,271.91,271.91,271.14,271.14,2425,272.6503846153846,-0.3161764705882364,-15.144109216968737
2026-06-12 19:00:00,271.095,271.95,271.0,271.95,3320,272.5438461538461,0.2987386589953456,-15.258980490782356
2026-06-12 19:15:00,271.87,272.42,271.87,272.33,1956,272.43826923076927,0.13973156830300315,-15.37287846823364
2026-06-12 19:30:00,272.32,272.715,272.06,272.51,5169,272.3175,0.066096280248229,-15.49370933385227
2026-06-12 19:45:00,272.45,273.35,271.475,272.19,22233,272.2153846153846,-0.11742688341711549,-15.604895703540393
2026-06-15 13:30:00,269.44,271.34,265.16,270.83,32572,272.32961538461535,-0.4996509790954895,-15.609613664250812
2026-06-15 13:45:00,270.42,270.76,266.67,267.21,13934,272.2376923076923,-1.336631835468749,-15.714982297562342
2026-06-15 14:00:00,267.45,267.5,264.875,265.895,28743,272.0294230769231,-0.4921223008120923,-15.876839745466063
2026-06-15 14:15:00,265.93,267.465,265.475,267.085,13982,271.85769230769233,0.44754508358562095,-16.020242746945815
2026-06-15 14:30:00,267.63,268.07,266.54,268.055,6932,271.70115384615383,0.36318026096562317,-16.155660148493112
2026-06-15 14:45:00,268.125,269.11,267.395,269.11,7444,271.54192307692307,0.39357594523512507,-16.110995467811485
2026-06-15 15:00:00,268.91,269.395,268.74,268.88,5755,271.3273076923077,-0.08546690944224444,-16.1222317259337
2026-06-15 15:15:00,269.03,269.075,268.08,268.52,11799,271.1,-0.1338887235941777,-16.10596072210256
2026-06-15 15:30:00,268.5,269.085,268.5,268.61,5057,270.9053846153846,0.033517056457621486,-16.06143052998909
2026-06-15 15:45:00,268.54,269.38,268.54,268.72,3618,270.8046153846154,0.040951565466662565,-16.042985334191005
2026-06-15 16:00:00,268.72,269.05,268.23,268.575,5655,270.6217307692308,-0.05395951175947156,-16.073691546623596
2026-06-15 16:15:00,268.76,269.33,268.625,269.25,5053,270.49365384615385,0.2513264451270647,-16.150952081396618
2026-06-15 16:30:00,269.34,269.635,268.58,268.58,5624,270.3436538461538,-0.248839368616538,-16.237474721337595
2026-06-15 16:45:00,268.69,268.7,267.87,268.0,3457,270.16173076923076,-0.2159505547695173,-16.384821183187995
2026-06-15 17:00:00,268.125,268.365,268.05,268.365,3228,269.98153846153843,0.1361940298507447,-16.459450731292222
2026-06-15 17:15:00,268.145,268.85,267.76,268.78,7415,269.8201923076923,0.15464013563615264,-16.47056678619533
2026-06-15 17:30:00,268.845,268.845,268.18,268.265,4897,269.6561538461538,-0.1916065183421356,-16.518370186957718
2026-06-15 17:45:00,268.18,268.18,267.58,267.595,3905,269.4875,-0.24975304270029586,-16.52532463548113
2026-06-15 18:00:00,267.62,267.62,266.73,266.95,7165,269.2932692307692,-0.24103589379473878,-16.55218489161496
2026-06-15 18:15:00,267.17,267.17,266.66,266.925,5716,269.08923076923077,-0.009365049634757483,-16.599181094214014
2026-06-15 18:30:00,266.98,267.23,266.76,267.08,6891,268.9,0.05806874590239541,-16.619524277926036
2026-06-15 18:45:00,267.18,267.18,266.73,266.82,3282,268.7338461538462,-0.09734910888122839,-16.62565577522061
2026-06-15 19:00:00,266.835,267.01,266.4,266.89,5943,268.53923076923076,0.02623491492390606,-16.655511908721984
2026-06-15 19:15:00,267.18,267.51,266.66,267.44,5653,268.3511538461538,0.20607741016898107,-16.691288928489577
2026-06-15 19:30:00,267.27,267.765,267.26,267.585,9636,268.16173076923076,0.05421776847143178,-16.7102396710484
2026-06-15 19:45:00,267.65,268.71,267.51,268.69,35945,268.0271153846154,0.4129528934731175,-16.722473887566757
2026-06-16 13:30:00,271.01,274.07,268.75,274.07,9271,268.15173076923077,2.0023074919051753,-16.616373456344622
2026-06-16 13:45:00,274.16,276.55,274.05,276.0,19316,268.4898076923077,0.7041996570219311,-16.392935651381325
2026-06-16 14:00:00,275.78,275.99,273.455,273.455,4672,268.7805769230769,-0.9221014492753699,-16.22359587214418
2026-06-16 14:15:00,273.15,273.3,270.54,270.57,3742,268.9146153846154,-1.0550181931213487,-16.148413263337268
2026-06-16 14:30:00,270.87,270.89,270.07,270.76,3656,269.0186538461538,0.0702221236648537,-16.12663459179601
2026-06-16 14:45:00,270.59,270.83,269.87,270.07,2817,269.0555769230769,-0.25483823312157927,-16.13319747757658
2026-06-16 15:00:00,270.01,270.38,269.655,270.36,5058,269.1125,0.10737956826007977,-16.118533808955966
2026-06-16 15:15:00,270.38,270.6,270.03,270.39,2661,269.18442307692305,0.011096316023073705,-16.13485244069665
2026-06-16 15:30:00,270.28,270.46,269.71,269.97,5107,269.23673076923075,-0.1553311882835806,-16.164099155044866
2026-06-16 15:45:00,269.515,270.27,269.31,270.08,5872,269.28903846153844,0.040745267992714496,-16.178906724202147
2026-06-16 16:00:00,270.22,270.22,269.98,269.99,880,269.34346153846155,-0.033323459715628445,-16.176823787634632
2026-06-16 16:15:00,270.1,270.52,270.07,270.52,1740,269.39230769230767,0.19630356679876115,-16.081352892905567
2026-06-16 16:30:00,270.86,270.86,270.66,270.66,465,269.4723076923077,0.05175218098478762,-15.92205658277186
2026-06-16 16:45:00,270.62,270.73,270.305,270.73,3154,269.5773076923077,0.025862705977974798,-15.685416300839554
2026-06-16 17:00:00,270.28,270.28,270.28,270.28,128,269.65096153846156,-0.1662172644332105,-15.514352038554373
2026-06-16 17:15:00,270.48,270.515,270.36,270.41,533,269.7136538461539,0.04809826846234877,-15.357099346184162
2026-06-16 17:30:00,270.475,270.7,270.23,270.7,851,269.8073076923077,0.10724455456527782,-15.157575259339065
2026-06-16 17:45:00,270.7,271.16,270.495,270.58,2127,269.9221153846154,-0.044329516069452346,-14.946694148636654
2026-06-16 18:00:00,270.58,270.85,270.58,270.84,482,270.0717307692308,0.09608988099636395,-14.709238264756765
2026-06-16 18:15:00,271.1,271.1,270.98,270.98,209,270.22769230769234,0.051691035297607435,-14.462852669297593
2026-06-16 18:30:00,271.1,271.55,271.04,271.51,4107,270.3980769230769,0.19558639013947943,-14.189034313425664
2026-06-16 18:45:00,271.7,271.92,271.7,271.76,1400,270.5880769230769,0.09207763986593953,-13.900036250849038
2026-06-16 19:00:00,271.67,271.67,270.375,270.41,3605,270.7234615384615,-0.4967618486900083,-13.652492951846373
2026-06-16 19:15:00,270.105,270.61,269.7,270.4,6290,270.8373076923077,-0.0036980880884773804,-13.42583114669797
2026-06-16 19:30:00,270.62,270.8,270.09,270.62,4852,270.95403846153846,0.08136094674557892,-13.186970574097407
2026-06-16 19:45:00,270.71,270.75,269.82,270.75,15115,271.03326923076924,0.04803783903628567,-12.945807876631726
2026-06-17 13:30:00,266.08,267.14,263.845,267.025,7983,270.7623076923077,-1.375807940904905,-12.868741699937313
2026-06-17 13:45:00,267.19,268.26,266.9,267.73,6448,270.4442307692308,0.26402022282558946,-12.841002616279638
2026-06-17 14:00:00,266.98,267.52,265.69,266.47,3631,270.17557692307696,-0.470623389235425,-12.783878141057716
2026-06-17 14:15:00,266.195,266.85,265.34,265.63,3022,269.9855769230769,-0.3152324839569287,-12.705363615994205
