date,next_date,symbol,entry_price,exit_price,shares,pnl,sort_val
2025-02-05,2025-02-06,IEX.NS,179.67,182.83,153,483.48,63.8554
2025-02-05,2025-02-06,JYOTICNC.NS,1109.45,1126.95,24,420.0,61.1111
2025-02-05,2025-02-06,ADANIENSOL.NS,775.5,773.15,35,-82.25,60.5263
2025-02-05,2025-02-06,FORCEMOT.NS,6782.3,6591.5,4,-763.2,58.3333
2025-02-06,2025-02-07,FSL.NS,352.4,354.55,78,167.7,61.7391
2025-02-06,2025-02-07,WELCORP.NS,748.3,801.75,36,1924.2,60.0
2025-02-06,2025-02-07,SIEMENS.NS,3311.26,3231.73,8,-636.31,53.913
2025-02-06,2025-02-07,INDIANB.NS,547.9,543.35,50,-227.5,51.3761
2025-02-06,2025-02-07,SAMMAANCAP.NS,147.86,149.24,186,256.68,51.3274
2025-02-07,2025-02-10,INDGN.NS,629.15,618.7,44,-459.8,64.2857
2025-02-07,2025-02-10,ADANIENT.NS,2338.8,2290.8,11,-528.0,59.434
2025-02-07,2025-02-10,FEDERALBNK.NS,188.14,186.56,147,-232.26,53.9823
2025-02-07,2025-02-10,INDUSTOWER.NS,363.3,352.05,76,-855.0,53.5714
2025-02-07,2025-02-10,TECHM.NS,1692.1,1699.05,16,111.2,52.8
2025-02-10,2025-02-11,BHARTIARTL.NS,1693.05,1696.75,16,59.2,54.7009
2025-02-11,2025-02-12,CRISIL.NS,5349.2,5054.8,5,-1472.0,51.4851
2025-02-11,2025-02-12,CHOLAHLDNG.NS,1512.5,1473.15,18,-708.3,46.7391
2025-02-11,2025-02-12,TIMKEN.NS,2818.15,2726.8,9,-822.15,40.9524
2025-02-12,2025-02-13,FORCEMOT.NS,6687.8,6768.7,4,323.6,59.0164
2025-02-12,2025-02-13,SBICARD.NS,816.4,859.85,32,1390.4,56.6667
2025-02-12,2025-02-13,INOXWIND.NS,175.74,176.2,152,69.92,55.7692
2025-02-12,2025-02-13,ASHOKLEY.NS,109.68,108.54,244,-278.16,54.6358
2025-02-12,2025-02-13,HBLENGINE.NS,507.45,492.6,52,-772.2,51.8182
2025-02-13,2025-02-14,TATASTEEL.NS,136.25,134.47,198,-352.44,57.8125
2025-02-13,2025-02-14,COHANCE.NS,1120.05,1089.65,24,-729.6,57.4074
2025-02-13,2025-02-14,SBILIFE.NS,1470.5,1465.45,18,-90.9,56.044
2025-02-13,2025-02-14,AUROPHARMA.NS,1179.95,1131.35,22,-1069.2,56.0102
2025-02-13,2025-02-14,CHOLAFIN.NS,1390.8,1376.0,19,-281.2,55.7522
2025-02-14,2025-02-17,GODFRYPHLP.NS,1999.83,2346.0,13,4500.17,44.2478
2025-02-17,2025-02-18,JUBLPHARMA.NS,995.45,1002.55,27,191.7,55.4545
2025-02-17,2025-02-18,NLCINDIA.NS,208.2,226.87,131,2445.77,55.1402
2025-02-17,2025-02-18,BAYERCROP.NS,4587.6,4700.1,5,562.5,52.4691
2025-02-17,2025-02-18,AJANTPHARM.NS,2660.75,2756.4,10,956.5,52.2901
2025-02-17,2025-02-18,SARDAEN.NS,480.65,471.9,56,-490.0,51.9608
2025-02-18,2025-02-19,ANANDRATHI.NS,929.92,948.81,30,566.63,68.75
2025-02-18,2025-02-19,HDFCBANK.NS,861.53,863.6,32,66.4,64.5161
2025-02-18,2025-02-19,PATANJALI.NS,605.17,608.13,46,136.47,57.2727
2025-02-18,2025-02-19,MGL.NS,1301.4,1293.65,21,-162.75,56.3636
2025-02-18,2025-02-19,PERSISTENT.NS,5797.25,5899.8,4,410.2,55.6701
2025-02-19,2025-02-20,MEDANTA.NS,1149.35,1206.4,24,1369.2,68.0
2025-02-19,2025-02-20,ANGELONE.NS,232.12,239.28,121,865.75,65.625
2025-02-19,2025-02-20,DEVYANI.NS,168.56,179.98,167,1907.14,62.2222
2025-02-19,2025-02-20,POLYCAB.NS,5600.1,5756.25,5,780.75,60.2564
2025-02-19,2025-02-20,TATAPOWER.NS,347.65,357.95,81,834.3,60.1852
2025-02-20,2025-02-21,IREDA.NS,173.75,177.34,169,606.71,66.6667
2025-02-20,2025-02-21,TEJASNET.NS,821.9,799.15,35,-796.25,63.5417
2025-02-20,2025-02-21,MAPMYINDIA.NS,1705.4,1674.1,17,-532.1,62.1622
2025-02-20,2025-02-21,WELCORP.NS,769.05,778.4,38,355.3,60.3448
2025-02-20,2025-02-21,BANDHANBNK.NS,136.49,139.38,215,621.35,60.2151
2025-02-21,2025-02-24,KAYNES.NS,4367.7,4351.75,6,-95.7,70.9677
2025-02-21,2025-02-24,LODHA.NS,1215.55,1195.0,24,-493.2,70.9091
2025-02-21,2025-02-24,AFFLE.NS,1546.0,1491.85,19,-1028.85,63.1579
2025-02-21,2025-02-24,LICI.NS,390.45,387.7,75,-206.25,55.5556
2025-02-21,2025-02-24,AMBER.NS,6001.2,6026.85,4,102.6,52.6882
2025-02-24,2025-02-25,POWERINDIA.NS,11607.65,11797.9,2,380.5,54.5455
2025-02-24,2025-02-25,ABB.NS,5389.95,5301.8,5,-440.75,54.2308
2025-02-24,2025-02-25,DATAPATTNS.NS,1642.9,1608.05,17,-592.45,51.3514
2025-02-24,2025-02-25,INDIANB.NS,528.15,522.0,55,-338.25,50.9091
2025-02-24,2025-02-25,VBL.NS,499.95,476.5,58,-1360.1,47.8261
2025-02-25,2025-02-27,JPPOWER.NS,13.97,13.93,2054,-82.16,56.5217
2025-02-25,2025-02-27,ADANIPOWER.NS,99.56,99.45,288,-31.68,53.5714
2025-02-25,2025-02-27,NESTLEIND.NS,1125.2,1139.1,25,347.5,52.2523
2025-02-25,2025-02-27,COLPAL.NS,2520.0,2497.05,11,-252.45,50.0
2025-02-25,2025-02-27,TATAINVEST.NS,616.72,597.22,46,-897.46,46.5347
2025-02-27,2025-02-28,MAPMYINDIA.NS,1723.55,1664.8,16,-940.0,60.5263
2025-02-27,2025-02-28,CREDITACC.NS,971.45,919.1,29,-1518.15,58.75
2025-02-27,2025-02-28,CRAFTSMAN.NS,4181.05,4501.85,6,1924.8,54.902
2025-02-27,2025-02-28,M&MFIN.NS,281.9,270.6,101,-1141.3,52.459
2025-02-27,2025-02-28,LTF.NS,139.49,134.73,204,-971.04,52.0661
2025-02-28,2025-03-03,HDFCBANK.NS,866.2,850.78,32,-493.6,64.0
2025-02-28,2025-03-03,CEMPRO.NS,536.5,525.35,52,-579.8,59.596
2025-02-28,2025-03-03,HOMEFIRST.NS,1018.65,998.9,27,-533.25,40.0
2025-03-03,2025-03-04,ANURAS.NS,709.3,729.65,39,793.65,60.0
2025-03-03,2025-03-04,PRESTIGE.NS,1184.0,1187.95,23,90.85,54.0541
2025-03-03,2025-03-04,WELSPUNLIV.NS,116.87,113.09,236,-892.08,53.3333
2025-03-03,2025-03-04,BLUESTARCO.NS,2032.5,2100.65,13,885.95,53.0612
2025-03-03,2025-03-04,ATUL.NS,5515.95,5523.5,5,37.75,51.3109
2025-03-04,2025-03-05,DOMS.NS,2561.25,2611.9,10,506.5,58.8235
2025-03-04,2025-03-05,JYOTICNC.NS,860.8,833.3,32,-880.0,57.8947
2025-03-04,2025-03-05,HINDPETRO.NS,315.2,326.15,88,963.6,57.7236
2025-03-04,2025-03-05,IOC.NS,118.04,122.25,235,989.35,57.0248
2025-03-04,2025-03-05,CGPOWER.NS,603.3,612.9,46,441.6,56.6667
2025-03-05,2025-03-06,CHOICEIN.NS,483.1,489.85,58,391.5,68.5714
2025-03-05,2025-03-06,SHYAMMETL.NS,744.55,758.3,37,508.75,64.5833
2025-03-05,2025-03-06,KPITTECH.NS,1281.75,1326.8,22,991.1,64.557
2025-03-05,2025-03-06,CLEAN.NS,1243.25,1231.3,22,-262.9,63.0435
2025-03-05,2025-03-06,PIIND.NS,3145.35,3255.6,8,882.0,61.0
2025-03-06,2025-03-07,ABDL.NS,332.35,334.85,86,215.0,66.6667
2025-03-06,2025-03-07,MEDANTA.NS,1252.95,1226.2,22,-588.5,65.3846
2025-03-06,2025-03-07,IEX.NS,163.3,163.93,176,110.88,64.2857
2025-03-06,2025-03-07,DMART.NS,3540.5,3593.6,8,424.8,64.2105
2025-03-06,2025-03-07,RELIANCE.NS,1209.6,1249.8,23,924.6,62.5
2025-03-07,2025-03-10,KAYNES.NS,4457.05,4301.5,6,-933.3,68.75
2025-03-07,2025-03-10,AFFLE.NS,1482.65,1429.45,19,-1010.8,62.3377
2025-03-07,2025-03-10,SYRMA.NS,449.55,424.9,64,-1577.6,61.7647
2025-03-07,2025-03-10,GVT&D.NS,1423.45,1445.1,20,433.0,61.0526
2025-03-07,2025-03-10,INDGN.NS,534.0,505.65,54,-1530.9,60.0
2025-03-10,2025-03-11,HAVELLS.NS,1469.1,1470.05,19,18.05,57.8512
2025-03-10,2025-03-11,AAVAS.NS,1752.35,1770.8,16,295.2,44.3038
2025-03-11,2025-03-12,INDGN.NS,577.55,522.55,48,-2640.0,56.25
2025-03-11,2025-03-12,ICICIBANK.NS,1245.4,1243.95,22,-31.9,49.5868
2025-03-11,2025-03-12,PHOENIXLTD.NS,1656.85,1601.5,16,-885.6,48.1132
2025-03-12,2025-03-13,HDFCBANK.NS,855.58,853.3,32,-72.8,63.4921
2025-03-12,2025-03-13,KOTAKBANK.NS,396.51,397.02,69,35.19,54.1667
2025-03-12,2025-03-13,SUNDARMFIN.NS,4658.4,4627.4,5,-155.0,53.6082
2025-03-12,2025-03-13,DIVISLAB.NS,5667.15,5620.45,4,-186.8,51.7544
2025-03-12,2025-03-13,MUTHOOTFIN.NS,2209.0,2196.35,12,-151.8,47.9675
2025-03-13,2025-03-17,SIGNATURE.NS,1081.65,1064.3,25,-433.75,60.0
2025-03-13,2025-03-17,MCX.NS,961.69,992.0,28,848.68,52.6786
2025-03-13,2025-03-17,GODFRYPHLP.NS,1902.75,1983.08,14,1124.67,44.7368
2025-03-17,2025-03-18,IEX.NS,162.67,162.67,169,0.0,63.5294
2025-03-17,2025-03-18,SBILIFE.NS,1434.25,1434.25,19,0.0,55.4348
2025-03-17,2025-03-18,AJANTPHARM.NS,2576.85,2576.85,10,0.0,52.0913
2025-03-17,2025-03-18,BAJAJFINSV.NS,1871.6,1871.6,14,0.0,51.9573
2025-03-17,2025-03-18,CARTRADE.NS,1598.45,1598.45,17,0.0,51.0204
2025-03-19,2025-03-20,LODHA.NS,1177.45,1193.75,23,374.9,71.4286
2025-03-19,2025-03-20,MEDANTA.NS,1227.85,1239.6,22,258.5,66.6667
2025-03-19,2025-03-20,ANGELONE.NS,221.54,226.28,124,588.38,66.1538
2025-03-19,2025-03-20,TEJASNET.NS,710.4,710.5,38,3.8,63.9175
2025-03-19,2025-03-20,KALYANKJIL.NS,453.55,467.25,60,822.0,63.4615
2025-03-20,2025-03-21,KPITTECH.NS,1281.6,1323.4,21,877.8,65.0
2025-03-20,2025-03-21,FSL.NS,306.6,317.5,91,991.9,62.069
2025-03-20,2025-03-21,CLEAN.NS,1252.95,1237.0,22,-350.9,61.7021
2025-03-20,2025-03-21,TCS.NS,3563.15,3578.1,7,104.65,59.4828
2025-03-20,2025-03-21,MANKIND.NS,2244.85,2415.05,12,2042.4,59.0909
2025-03-21,2025-03-24,ANANDRATHI.NS,887.38,907.03,32,628.8,69.697
2025-03-21,2025-03-24,BANDHANBNK.NS,144.96,147.37,198,477.18,60.6383
2025-03-21,2025-03-24,ECLERX.NS,1374.65,1379.1,20,89.0,55.0459
2025-03-21,2025-03-24,LTM.NS,4520.25,4620.4,6,600.9,53.1532
2025-03-21,2025-03-24,NESTLEIND.NS,1134.43,1131.78,25,-66.25,52.2124
2025-03-24,2025-03-25,ABDL.NS,326.65,317.55,89,-809.9,60.0
2025-03-24,2025-03-25,INDGN.NS,552.05,560.8,52,455.0,58.8235
2025-03-24,2025-03-25,OFSS.NS,7961.15,7963.95,3,8.4,57.6577
2025-03-24,2025-03-25,PATANJALI.NS,598.8,591.6,48,-345.6,56.7568
2025-03-24,2025-03-25,NATCOPHARM.NS,829.9,824.9,35,-175.0,56.25
2025-03-25,2025-03-26,GLAND.NS,1634.0,1623.1,17,-185.3,55.102
2025-03-25,2025-03-26,CONCORDBIO.NS,1690.55,1653.9,17,-623.05,38.0952
2025-03-27,2025-03-28,MAPMYINDIA.NS,1653.5,1689.35,17,609.45,61.5385
2025-03-27,2025-03-28,WELCORP.NS,871.9,869.8,32,-67.2,60.1695
2025-03-27,2025-03-28,POWERINDIA.NS,12947.95,12653.65,2,-588.6,53.7313
2025-03-27,2025-03-28,BEML.NS,1570.2,1609.78,18,712.35,52.1898
2025-03-27,2025-03-28,SARDAEN.NS,506.55,513.9,56,411.6,51.9231
2025-03-28,2025-04-01,EMCURE.NS,1072.4,1076.05,27,98.55,60.0
2025-03-28,2025-04-01,HAVELLS.NS,1528.9,1501.3,18,-496.8,57.377
2025-03-28,2025-04-01,GAIL.NS,183.04,186.32,158,518.24,54.918
2025-03-28,2025-04-01,HINDZINC.NS,461.9,453.75,62,-505.3,52.1368
2025-03-28,2025-04-01,BSE.NS,1826.6,1822.0,15,-69.0,51.0
2025-04-01,2025-04-02,CHOICEIN.NS,508.65,512.25,56,201.6,69.4444
2025-04-01,2025-04-02,GPIL.NS,189.45,201.75,152,1869.6,55.8333
2025-04-01,2025-04-02,JUBLPHARMA.NS,917.0,909.65,31,-227.85,54.4643
2025-04-01,2025-04-02,BIKAJI.NS,691.95,668.75,41,-951.2,53.5714
2025-04-01,2025-04-02,INDUSTOWER.NS,352.45,361.3,81,716.85,53.5088
2025-04-02,2025-04-03,KAYNES.NS,5036.95,4956.05,5,-404.5,66.6667
2025-04-02,2025-04-03,POLYCAB.NS,5285.75,5203.75,5,-410.0,60.0
2025-04-02,2025-04-03,HSCL.NS,454.9,456.3,64,89.6,59.633
2025-04-02,2025-04-03,BAJAJ-AUTO.NS,8072.95,7912.2,3,-482.25,59.4891
2025-04-02,2025-04-03,CANBK.NS,91.1,94.38,320,1049.6,56.3025
2025-04-03,2025-04-04,TEJASNET.NS,876.35,842.65,33,-1112.1,63.2653
2025-04-03,2025-04-04,CREDITACC.NS,1011.35,1001.5,28,-275.8,58.0247
2025-04-03,2025-04-04,NATCOPHARM.NS,836.55,796.75,34,-1353.2,55.7522
2025-04-03,2025-04-04,INDIAMART.NS,2140.95,2069.75,13,-925.6,55.6962
2025-04-03,2025-04-04,IRB.NS,23.8,22.76,1225,-1267.87,55.4622
2025-04-04,2025-04-07,HDFCBANK.NS,908.65,878.85,31,-923.8,62.9921
2025-04-04,2025-04-07,EMAMILTD.NS,592.8,584.55,47,-387.75,50.0
2025-04-04,2025-04-07,MAXHEALTH.NS,1137.65,1075.5,24,-1491.6,48.3871
2025-04-07,2025-04-08,MEDANTA.NS,1195.95,1238.1,23,969.45,67.8571
2025-04-07,2025-04-08,AFFLE.NS,1447.85,1459.95,19,229.9,62.8205
2025-04-07,2025-04-08,FLUOROCHEM.NS,3671.05,3708.9,7,264.95,60.6557
2025-04-07,2025-04-08,TCS.NS,3274.05,3292.95,8,151.2,59.8291
2025-04-07,2025-04-08,WELCORP.NS,792.7,768.75,34,-814.3,59.6639
2025-04-08,2025-04-09,KAYNES.NS,4836.2,4833.55,5,-13.25,64.7059
2025-04-08,2025-04-09,DMART.NS,4053.85,4139.3,6,512.7,64.5833
2025-04-08,2025-04-09,SHYAMMETL.NS,835.95,834.8,33,-37.95,63.2653
2025-04-08,2025-04-09,DEVYANI.NS,146.7,147.09,189,73.71,63.0435
2025-04-08,2025-04-09,RELIANCE.NS,1182.2,1185.35,23,72.45,62.7907
2025-04-09,2025-04-11,CHOICEIN.NS,504.7,515.6,55,599.5,70.2703
2025-04-09,2025-04-11,POLYCAB.NS,5005.0,5093.25,5,441.25,60.4938
2025-04-09,2025-04-11,DIXON.NS,13282.45,14301.9,2,2038.9,59.7938
2025-04-09,2025-04-11,APOLLOTYRE.NS,407.8,427.75,68,1356.6,55.1839
2025-04-09,2025-04-11,ASHOKLEY.NS,102.34,104.25,272,519.52,54.9342
2025-04-11,2025-04-15,ANANDRATHI.NS,900.2,886.95,32,-424.0,67.6471
2025-04-11,2025-04-15,ANGELONE.NS,226.5,231.84,127,678.18,66.6667
2025-04-11,2025-04-15,KPITTECH.NS,1118.95,1151.8,25,821.25,65.4321
2025-04-11,2025-04-15,TEJASNET.NS,837.8,860.8,34,782.0,63.6364
2025-04-11,2025-04-15,HDFCBANK.NS,903.38,932.45,31,901.33,63.2812
2025-04-15,2025-04-16,LODHA.NS,1214.0,1240.8,24,643.2,71.9298
2025-04-15,2025-04-16,IREDA.NS,166.98,176.39,176,1656.16,64.7059
2025-04-15,2025-04-16,CYIENT.NS,1186.9,1184.5,24,-57.6,61.5385
2025-04-15,2025-04-16,GVT&D.NS,1391.0,1461.5,21,1480.5,61.4583
2025-04-15,2025-04-16,ANURAS.NS,752.05,796.0,39,1714.05,60.9756
2025-04-16,2025-04-17,EMCURE.NS,1008.3,1098.8,30,2715.0,63.6364
2025-04-16,2025-04-17,FEDERALBNK.NS,194.92,194.85,156,-10.92,54.3103
2025-04-16,2025-04-17,SBIN.NS,771.75,797.45,39,1002.3,52.1739
2025-04-16,2025-04-17,INDIANB.NS,568.15,575.2,53,373.65,51.7544
2025-04-16,2025-04-17,J&KBANK.NS,98.24,102.16,310,1215.2,51.4851
2025-04-17,2025-04-21,GLAND.NS,1449.4,1464.4,21,315.0,56.0
2025-04-17,2025-04-21,BAYERCROP.NS,4997.5,4897.2,6,-601.8,52.1472
2025-04-17,2025-04-21,CARTRADE.NS,1562.5,1609.9,20,948.0,52.0
2025-04-17,2025-04-21,BERGEPAINT.NS,543.6,553.35,58,565.5,49.8208
2025-04-17,2025-04-21,COFORGE.NS,1320.0,1387.6,23,1554.8,45.2174
2025-04-21,2025-04-22,CLEAN.NS,1200.4,1204.8,26,114.4,62.5
2025-04-21,2025-04-22,GODREJPROP.NS,2044.7,2095.0,15,754.5,54.918
2025-04-21,2025-04-22,UTIAMC.NS,1070.5,1107.8,30,1119.0,52.7273
2025-04-21,2025-04-22,IIFL.NS,347.35,367.2,92,1826.2,50.8333
2025-04-21,2025-04-22,PFOCUS.NS,95.84,97.45,335,539.35,50.0
2025-04-22,2025-04-23,MGL.NS,1343.5,1323.1,24,-489.6,55.7522
2025-04-22,2025-04-23,IGL.NS,188.15,185.51,175,-462.0,54.5455
2025-04-22,2025-04-23,MAXHEALTH.NS,1128.7,1129.6,29,26.1,49.2063
2025-04-22,2025-04-23,ABSLAMC.NS,665.95,667.15,49,58.8,48.6486
2025-04-22,2025-04-23,TIINDIA.NS,2654.1,2673.0,12,226.8,46.2366
2025-04-23,2025-04-24,TCS.NS,3413.0,3401.6,9,-102.6,59.322
2025-04-23,2025-04-24,GLENMARK.NS,1412.5,1420.9,23,193.2,57.7982
2025-04-23,2025-04-24,ZYDUSLIFE.NS,868.0,880.25,37,453.25,52.7778
2025-04-23,2025-04-24,SONATSOFTW.NS,327.9,355.5,100,2760.0,51.8182
2025-04-23,2025-04-24,TRITURBINE.NS,521.25,520.15,63,-69.3,38.3178
2025-04-24,2025-04-25,SPLPETRO.NS,647.05,653.05,51,306.0,53.4653
2025-04-24,2025-04-25,SIEMENS.NS,2903.5,2833.5,11,-770.0,53.3898
2025-04-28,2025-04-29,BPCL.NS,310.0,311.7,107,181.9,48.7603
2025-04-28,2025-04-29,ZENTEC.NS,1455.6,1471.2,22,343.2,47.4138
2025-04-29,2025-04-30,PRESTIGE.NS,1380.0,1375.1,24,-117.6,54.386
2025-04-29,2025-04-30,PNBHOUSING.NS,1030.4,1010.2,32,-646.4,50.9091
2025-04-29,2025-04-30,SCI.NS,182.67,178.01,183,-852.78,50.4348
2025-04-29,2025-04-30,SOLARINDS.NS,13452.0,13172.0,2,-560.0,48.9796
2025-04-29,2025-04-30,AIAENG.NS,3207.9,3193.9,10,-140.0,48.8372
2025-04-30,2025-05-02,IGL.NS,192.59,194.36,171,302.67,54.918
2025-04-30,2025-05-02,BHARTIHEXA.NS,1689.1,1699.4,19,195.7,50.0
2025-04-30,2025-05-02,MARUTI.NS,12257.0,12405.0,2,296.0,48.8
2025-04-30,2025-05-02,GLAXO.NS,2964.6,2855.2,11,-1203.4,47.0588
2025-05-02,2025-05-05,CREDITACC.NS,1158.1,1170.3,28,341.6,58.5366
2025-05-02,2025-05-05,IOC.NS,142.98,148.56,230,1283.4,58.0645
2025-05-02,2025-05-05,MGL.NS,1355.5,1404.5,24,1176.0,56.1404
2025-05-02,2025-05-05,NUVOCO.NS,336.2,343.0,98,666.4,54.7619
2025-05-02,2025-05-05,ADANIPORTS.NS,1263.1,1347.1,26,2184.0,54.1667
2025-05-05,2025-05-06,MAPMYINDIA.NS,1874.0,1853.8,18,-363.6,60.0
2025-05-05,2025-05-06,CEMPRO.NS,532.0,502.2,64,-1907.2,59.0
2025-05-05,2025-05-06,ADANIENT.NS,2455.5,2354.0,13,-1319.5,58.7156
2025-05-05,2025-05-06,ATGL.NS,665.55,632.95,51,-1662.6,57.8947
2025-05-05,2025-05-06,HINDPETRO.NS,409.85,396.8,83,-1083.15,57.6
2025-05-06,2025-05-07,BHARTIARTL.NS,1901.0,1896.8,17,-71.4,55.3719
2025-05-06,2025-05-07,EXIDEIND.NS,370.25,376.05,88,510.4,53.211
2025-05-06,2025-05-07,CCL.NS,694.45,772.6,47,3673.05,53.0
2025-05-06,2025-05-07,NEWGEN.NS,1078.2,1082.15,30,118.5,47.619
2025-05-06,2025-05-07,HINDUNILVR.NS,2381.8,2370.8,13,-143.0,46.9565
2025-05-07,2025-05-08,GLENMARK.NS,1435.1,1418.9,23,-372.6,57.2727
2025-05-07,2025-05-08,SYRMA.NS,487.6,478.05,69,-658.95,56.7568
2025-05-07,2025-05-08,WELSPUNLIV.NS,134.98,137.89,249,724.59,53.271
2025-05-07,2025-05-08,GODREJIND.NS,1121.0,1109.6,30,-342.0,52.8302
2025-05-07,2025-05-08,BSE.NS,2217.5,2230.0,15,187.5,51.9608
2025-05-08,2025-05-09,TITAN.NS,3369.3,3510.3,9,1269.0,51.3043
2025-05-08,2025-05-09,ZFCVINDIA.NS,2105.33,2090.17,15,-227.5,44.2308
2025-05-08,2025-05-09,CONCORDBIO.NS,1523.0,1543.6,22,453.2,43.4783
2025-05-09,2025-05-12,CANBK.NS,97.64,100.86,347,1117.34,56.1983
2025-05-09,2025-05-12,UNIONBANK.NS,122.9,128.11,275,1432.75,55.5556
2025-05-09,2025-05-12,LATENTVIEW.NS,412.45,424.4,82,979.9,54.0
2025-05-09,2025-05-12,CRAFTSMAN.NS,4867.5,5031.4,6,983.4,53.7037
2025-05-09,2025-05-12,VTL.NS,481.05,481.9,70,59.5,51.4286
2025-05-12,2025-05-13,MEDANTA.NS,1227.1,1241.6,28,406.0,68.9655
2025-05-12,2025-05-13,ANGELONE.NS,248.7,248.76,139,8.34,67.1642
2025-05-12,2025-05-13,KAYNES.NS,5979.5,6285.5,5,1530.0,65.7143
2025-05-12,2025-05-13,KALYANKJIL.NS,538.15,554.5,64,1046.4,64.1509
2025-05-12,2025-05-13,SHYAMMETL.NS,892.2,913.75,39,840.45,64.0
2025-05-13,2025-05-14,ANANDRATHI.NS,880.05,893.85,40,552.0,68.5714
2025-05-13,2025-05-14,DMART.NS,4064.1,4049.2,8,-119.2,63.9175
2025-05-13,2025-05-14,JYOTICNC.NS,1234.6,1239.8,28,145.6,61.9048
2025-05-13,2025-05-14,BLUEJET.NS,769.0,770.15,46,52.9,59.0909
2025-05-13,2025-05-14,CREDITACC.NS,1187.8,1190.0,29,63.8,59.0361
2025-05-14,2025-05-15,LODHA.NS,1316.5,1371.0,27,1471.5,72.4138
2025-05-14,2025-05-15,EMCURE.NS,1055.6,1065.5,33,326.7,66.6667
2025-05-14,2025-05-15,GRAVITA.NS,1903.1,1919.6,18,297.0,57.2727
2025-05-14,2025-05-15,RAINBOW.NS,1377.9,1387.2,25,232.5,56.0976
2025-05-14,2025-05-15,NUVOCO.NS,353.1,358.7,101,565.6,55.814
2025-05-15,2025-05-16,HINDPETRO.NS,402.7,410.05,90,661.5,57.9365
2025-05-15,2025-05-16,IOC.NS,145.0,144.72,250,-70.0,57.6
2025-05-15,2025-05-16,SBILIFE.NS,1784.6,1773.4,20,-224.0,55.3191
2025-05-15,2025-05-16,BATAINDIA.NS,1236.0,1248.5,29,362.5,51.2027
2025-05-15,2025-05-16,CARTRADE.NS,1687.8,1660.5,21,-573.3,50.9804
2025-05-16,2025-05-19,TEJASNET.NS,740.6,741.65,49,51.45,64.0
2025-05-16,2025-05-19,APOLLOTYRE.NS,494.25,488.55,73,-416.1,55.0
2025-05-16,2025-05-19,JSWDULUX.NS,3598.4,3614.8,10,164.0,53.125
2025-05-16,2025-05-19,WOCKPHARMA.NS,1330.4,1358.9,27,769.5,50.4202
2025-05-16,2025-05-19,MOTHERSON.NS,98.03,98.43,370,148.0,47.541
2025-05-19,2025-05-20,FLUOROCHEM.NS,3984.4,3978.3,9,-54.9,59.6774
2025-05-19,2025-05-20,BIOCON.NS,341.6,332.5,106,-964.6,47.3282
2025-05-19,2025-05-20,KPRMILL.NS,1213.55,1230.3,30,502.5,46.8468
2025-05-19,2025-05-20,APTUS.NS,329.9,327.8,110,-231.0,41.3043
2025-05-19,2025-05-20,HOMEFIRST.NS,1207.4,1178.5,30,-867.0,38.5965
2025-05-21,2025-05-22,POWERINDIA.NS,16601.0,17320.0,2,1438.0,55.0725
2025-05-21,2025-05-22,TTML.NS,69.09,76.68,523,3969.57,50.0
2025-05-21,2025-05-22,SOLARINDS.NS,14192.0,15008.0,2,1632.0,49.4949
2025-05-21,2025-05-22,POLYMED.NS,2489.8,2447.9,14,-586.6,48.913
2025-05-21,2025-05-22,ERIS.NS,1505.9,1519.8,24,333.6,48.7805
2025-05-22,2025-05-23,POLICYBZR.NS,1763.7,1777.6,21,291.9,55.0
2025-05-22,2025-05-23,BATAINDIA.NS,1261.0,1275.7,29,426.3,51.3699
2025-05-22,2025-05-23,SCI.NS,196.11,202.48,191,1216.67,51.2821
2025-05-22,2025-05-23,FORTIS.NS,723.8,719.05,51,-242.25,50.0
2025-05-22,2025-05-23,PARADEEP.NS,156.89,157.21,239,76.48,47.7273
2025-05-23,2025-05-26,GPIL.NS,204.79,200.69,184,-754.4,55.2846
2025-05-23,2025-05-26,ZYDUSLIFE.NS,908.6,912.85,41,174.25,53.211
2025-05-23,2025-05-26,WELSPUNLIV.NS,152.06,149.71,248,-582.8,52.7778
2025-05-23,2025-05-26,NESTLEIND.NS,1207.2,1227.0,31,613.8,52.5862
2025-05-23,2025-05-26,RAMCOCEM.NS,1006.1,982.75,37,-863.95,52.4752
2025-05-26,2025-05-27,HUDCO.NS,238.26,240.15,157,296.73,55.7692
2025-05-26,2025-05-27,SYRMA.NS,554.8,545.4,67,-629.8,55.2632
2025-05-26,2025-05-27,KEC.NS,861.45,861.7,43,10.75,53.719
2025-05-26,2025-05-27,BEML.NS,2139.85,2163.8,17,407.15,52.7076
2025-05-26,2025-05-27,INDUSINDBK.NS,800.1,820.7,46,947.6,50.0
2025-05-27,2025-05-28,PIIND.NS,3752.0,3855.5,10,1035.0,61.165
2025-05-27,2025-05-28,FORCEMOT.NS,11031.0,11764.0,3,2199.0,60.0
2025-05-27,2025-05-28,CREDITACC.NS,1173.8,1185.9,32,387.2,59.5238
2025-05-27,2025-05-28,RAINBOW.NS,1400.6,1407.7,26,184.6,57.1429
2025-05-27,2025-05-28,SBICARD.NS,915.95,908.25,41,-315.7,56.25
2025-05-28,2025-05-29,COHANCE.NS,1108.8,1066.5,34,-1438.2,56.1404
2025-05-28,2025-05-29,BHARTIARTL.NS,1856.1,1863.6,20,150.0,55.7377
2025-05-28,2025-05-29,POWERINDIA.NS,18327.0,18959.0,2,1264.0,55.7143
