date,next_date,symbol,entry_price,exit_price,shares,pnl,sort_val
2025-11-13,2025-11-14,ELECON.NS,540.35,535.65,31,-145.7,2.777
2025-11-13,2025-11-14,TATACOMM.NS,1888.7,1874.0,9,-132.3,2.6467
2025-11-14,2025-11-17,TARIL.NS,318.2,333.35,54,818.1,9.9896
2025-11-14,2025-11-17,HBLENGINE.NS,1041.3,1038.4,16,-46.4,7.9291
2025-11-14,2025-11-17,JUBLFOOD.NS,615.3,603.2,28,-338.8,7.2886
2025-11-14,2025-11-17,ENGINERSIN.NS,200.25,204.99,86,407.64,5.1291
2025-11-14,2025-11-17,GPIL.NS,276.7,276.1,62,-37.2,5.1092
2025-11-17,2025-11-18,NH.NS,2008.2,1951.7,8,-452.0,14.5252
2025-11-17,2025-11-18,HUDCO.NS,239.14,243.93,73,349.67,5.1211
2025-11-17,2025-11-18,SIEMENS.NS,3232.6,3249.5,5,84.5,4.8116
2025-11-17,2025-11-18,POLICYBZR.NS,1815.7,1800.3,9,-138.6,4.4346
2025-11-17,2025-11-18,SAMMAANCAP.NS,183.66,182.76,95,-85.5,4.2693
2025-11-18,2025-11-19,BBTC.NS,2022.7,1974.1,8,-388.8,9.7623
2025-11-18,2025-11-19,SAPPHIRE.NS,262.15,263.15,66,66.0,4.3383
2025-11-18,2025-11-19,GRAPHITE.NS,596.4,568.55,29,-807.65,3.9568
2025-11-18,2025-11-19,KPRMILL.NS,1121.6,1109.7,15,-178.5,3.2496
2025-11-18,2025-11-19,M&MFIN.NS,322.9,329.85,53,368.35,2.7689
2025-11-19,2025-11-20,JPPOWER.NS,20.27,21.64,850,1164.5,14.9093
2025-11-19,2025-11-20,GABRIEL.NS,1116.8,1053.9,15,-943.5,13.7039
2025-11-19,2025-11-20,LTTS.NS,4440.0,4331.3,3,-326.1,8.9704
2025-11-19,2025-11-20,LINDEINDIA.NS,6076.5,6125.5,2,98.0,6.6895
2025-11-19,2025-11-20,LATENTVIEW.NS,494.25,493.05,34,-40.8,5.182
2025-11-20,2025-11-21,IEX.NS,143.13,141.12,120,-241.2,4.3906
2025-11-20,2025-11-21,RADICO.NS,3368.0,3273.1,5,-474.5,4.2886
2025-11-20,2025-11-21,CUMMINSIND.NS,4375.7,4333.8,3,-125.7,2.6846
2025-11-20,2025-11-21,GLAND.NS,1817.3,1809.7,9,-68.4,2.6839
2025-11-20,2025-11-21,CHALET.NS,899.9,896.8,19,-58.9,1.5746
2025-11-21,2025-11-24,DCMSHRIRAM.NS,1268.5,1201.3,13,-873.6,8.031
2025-11-21,2025-11-24,SPLPETRO.NS,656.9,670.6,25,342.5,3.2862
2025-11-21,2025-11-24,RAMCOCEM.NS,1010.5,1011.0,16,8.0,1.3744
2025-11-21,2025-11-24,INDIGO.NS,5843.5,5805.5,2,-76.0,1.0025
2025-11-21,2025-11-24,TECHM.NS,1461.5,1494.7,11,365.2,0.3777
2025-11-24,2025-11-25,ACUTAAS.NS,1872.2,1784.1,9,-792.9,10.0129
2025-11-24,2025-11-25,ITI.NS,325.15,311.05,52,-733.2,9.386
2025-11-24,2025-11-25,GRAVITA.NS,1831.9,1816.1,9,-142.2,7.4933
2025-11-24,2025-11-25,ACC.NS,1913.7,1869.1,8,-356.8,4.5681
2025-11-25,2025-11-26,HEG.NS,525.4,547.65,31,689.75,5.7356
2025-11-25,2025-11-26,CRAFTSMAN.NS,7021.0,7101.0,2,160.0,5.4204
2025-11-25,2025-11-26,EMCURE.NS,1421.5,1397.2,11,-267.3,4.3762
2025-11-25,2025-11-26,ABCAPITAL.NS,345.45,349.8,48,208.8,4.0982
2025-11-25,2025-11-26,IIFL.NS,557.4,570.75,29,387.15,3.8376
2025-11-26,2025-11-27,NATCOPHARM.NS,927.4,882.75,18,-803.7,11.199
2025-11-26,2025-11-27,GMDCLTD.NS,528.1,553.15,31,776.55,8.2061
2025-11-26,2025-11-27,RPOWER.NS,39.48,40.21,426,310.98,6.129
2025-11-26,2025-11-27,JKCEMENT.NS,5925.0,5841.0,2,-168.0,6.0877
2025-11-26,2025-11-27,PGEL.NS,604.2,585.5,27,-504.9,5.935
2025-11-27,2025-11-28,SAREGAMA.NS,399.75,397.5,41,-92.25,5.0868
2025-11-27,2025-11-28,TEJASNET.NS,503.8,494.2,33,-316.8,4.6422
2025-11-27,2025-11-28,TTML.NS,52.94,51.84,316,-347.6,4.1716
2025-11-27,2025-11-28,GILLETTE.NS,8763.0,8684.5,1,-78.5,3.9748
2025-11-27,2025-11-28,MOTHERSON.NS,116.13,116.31,144,25.92,3.8637
2025-11-28,2025-12-01,WELSPUNLIV.NS,148.82,142.0,111,-757.02,12.2831
2025-11-28,2025-12-01,IPCALAB.NS,1453.1,1420.6,11,-357.5,4.0903
2025-11-28,2025-12-01,ZEEL.NS,101.47,100.12,163,-220.05,3.4458
2025-12-01,2025-12-02,WOCKPHARMA.NS,1472.2,1494.8,11,248.6,19.2065
2025-12-01,2025-12-02,IEX.NS,146.7,148.54,111,204.24,5.3198
2025-12-01,2025-12-02,KFINTECH.NS,1096.2,1083.4,14,-179.2,3.7773
2025-12-01,2025-12-02,CYIENT.NS,1163.3,1178.8,14,217.0,3.5333
2025-12-01,2025-12-02,CANFINHOME.NS,909.3,903.7,17,-95.2,2.798
2025-12-02,2025-12-03,BALKRISIND.NS,2445.6,2408.6,6,-222.0,6.3258
2025-12-02,2025-12-03,JSWDULUX.NS,3482.8,3529.6,4,187.2,5.5554
2025-12-02,2025-12-03,BSOFT.NS,404.95,422.75,40,712.0,5.059
2025-12-02,2025-12-03,SCHNEIDER.NS,751.7,773.8,21,464.1,4.8908
2025-12-02,2025-12-03,MINDACORP.NS,600.9,590.25,27,-287.55,4.2053
2025-12-03,2025-12-04,DOMS.NS,2609.0,2631.5,6,135.0,4.2183
2025-12-03,2025-12-04,IDEA.NS,10.55,10.68,1570,204.1,4.1461
2025-12-03,2025-12-04,TRITURBINE.NS,545.3,538.25,30,-211.5,3.9756
2025-12-03,2025-12-04,BBTC.NS,1882.5,1857.0,8,-204.0,3.9079
2025-12-03,2025-12-04,SAPPHIRE.NS,256.14,254.31,64,-117.12,3.8686
2025-12-04,2025-12-05,INDIACEM.NS,412.15,416.2,40,162.0,9.7019
2025-12-04,2025-12-05,VIJAYA.NS,1080.0,1017.35,15,-939.75,7.8006
2025-12-04,2025-12-05,KIRLOSENG.NS,1165.1,1130.8,14,-480.2,7.3627
2025-12-04,2025-12-05,CAPLIPOINT.NS,1976.1,1963.4,8,-101.6,4.6552
2025-12-04,2025-12-05,PETRONET.NS,280.95,274.8,58,-356.7,4.5395
2025-12-05,2025-12-08,M&MFIN.NS,367.55,351.4,44,-710.6,5.9222
2025-12-05,2025-12-08,SUNDARMFIN.NS,4848.3,4719.2,3,-387.3,3.8691
2025-12-05,2025-12-08,SBICARD.NS,885.15,870.1,18,-270.9,3.4175
2025-12-05,2025-12-08,INDUSTOWER.NS,415.7,403.0,38,-482.6,3.408
2025-12-05,2025-12-08,CHOLAFIN.NS,1730.4,1724.4,9,-54.0,3.2643
2025-12-08,2025-12-09,LATENTVIEW.NS,497.35,502.1,31,147.25,10.3016
2025-12-09,2025-12-10,TTML.NS,53.77,51.49,294,-670.32,17.7875
2025-12-09,2025-12-10,ERIS.NS,1701.3,1609.2,9,-828.9,10.9134
2025-12-09,2025-12-10,SPLPETRO.NS,674.15,658.45,23,-361.1,8.1669
2025-12-09,2025-12-10,GVT&D.NS,2912.5,2906.8,5,-28.5,5.6402
2025-12-09,2025-12-10,FLUOROCHEM.NS,3485.4,3537.1,4,206.8,5.0484
2025-12-10,2025-12-11,BALRAMCHIN.NS,447.75,445.6,34,-73.1,7.5417
2025-12-10,2025-12-11,WELSPUNLIV.NS,140.81,137.57,110,-356.4,6.8037
2025-12-10,2025-12-11,HINDZINC.NS,512.65,522.65,30,300.0,4.3138
2025-12-10,2025-12-11,NAVINFLUOR.NS,5950.0,6043.0,2,186.0,4.2579
2025-12-10,2025-12-11,EIDPARRY.NS,1042.4,1029.6,14,-179.2,3.259
2025-12-11,2025-12-12,NATCOPHARM.NS,917.55,905.65,16,-190.4,5.7695
2025-12-11,2025-12-12,IRCON.NS,157.76,157.16,98,-58.8,5.4123
2025-12-11,2025-12-12,KFINTECH.NS,1074.0,1051.7,14,-312.2,4.6886
2025-12-11,2025-12-12,RAILTEL.NS,332.25,329.2,46,-140.3,4.2026
2025-12-11,2025-12-12,RBLBANK.NS,311.2,307.6,49,-176.4,3.0464
2025-12-12,2025-12-15,TARIL.NS,280.2,306.3,54,1409.4,17.165
2025-12-12,2025-12-15,GMRAIRPORT.NS,104.34,104.88,146,78.84,6.2958
2025-12-12,2025-12-15,CHOICEIN.NS,747.7,772.2,20,490.0,6.0643
2025-12-12,2025-12-15,CCL.NS,1025.3,989.1,14,-506.8,5.9742
2025-12-12,2025-12-15,JSWENERGY.NS,482.2,486.45,31,131.75,5.3298
2025-12-15,2025-12-16,ACE.NS,995.9,975.3,15,-309.0,6.656
2025-12-15,2025-12-16,AARTIIND.NS,376.3,372.5,41,-155.8,5.4209
2025-12-15,2025-12-16,NBCC.NS,115.39,111.68,135,-500.85,5.3117
2025-12-15,2025-12-16,NUVOCO.NS,360.25,358.5,43,-75.25,4.3447
2025-12-15,2025-12-16,KAJARIACER.NS,1098.3,1088.2,14,-141.4,4.302
2025-12-16,2025-12-17,TTML.NS,51.36,50.63,299,-218.27,5.4837
2025-12-16,2025-12-17,LTFOODS.NS,401.35,396.45,38,-186.2,4.5727
2025-12-16,2025-12-17,SUPREMEIND.NS,3405.8,3345.2,4,-242.4,4.0892
2025-12-16,2025-12-17,PARADEEP.NS,160.53,155.07,95,-518.7,3.7418
2025-12-16,2025-12-17,FIVESTAR.NS,591.55,589.95,26,-41.6,2.8514
2025-12-17,2025-12-18,IGL.NS,192.74,196.03,78,256.62,5.0812
2025-12-17,2025-12-18,RPOWER.NS,35.69,37.78,424,886.16,3.1205
2025-12-17,2025-12-18,KARURVYSYA.NS,250.13,247.86,60,-136.2,1.9898
2025-12-17,2025-12-18,APLAPOLLO.NS,1764.5,1795.7,8,249.6,1.8235
2025-12-17,2025-12-18,AUBANK.NS,990.3,987.65,15,-39.75,0.9892
2025-12-18,2025-12-19,GABRIEL.NS,1087.4,1060.8,14,-372.4,13.4718
2025-12-18,2025-12-19,HBLENGINE.NS,818.85,845.45,18,478.8,7.3479
2025-12-18,2025-12-19,HDFCAMC.NS,2722.9,2672.2,5,-253.5,7.1502
2025-12-18,2025-12-19,MOTILALOFS.NS,867.7,860.5,17,-122.4,4.0595
2025-12-18,2025-12-19,M&MFIN.NS,365.15,376.6,42,480.9,3.8243
2025-12-19,2025-12-22,ITI.NS,313.8,312.6,49,-58.8,6.644
2025-12-19,2025-12-22,IDEA.NS,11.96,11.85,1290,-141.9,5.8407
2025-12-19,2025-12-22,KPITTECH.NS,1224.6,1229.3,12,56.4,5.4962
2025-12-19,2025-12-22,JBMA.NS,572.1,572.45,26,9.1,5.1848
2025-12-19,2025-12-22,JUBLINGREA.NS,709.9,712.2,21,48.3,5.0536
2025-12-22,2025-12-23,JWL.NS,310.45,335.9,49,1247.05,19.2891
2025-12-22,2025-12-23,RKFORGE.NS,508.55,524.15,30,468.0,6.4023
2025-12-22,2025-12-23,SOLARINDS.NS,12620.0,12545.0,1,-75.0,5.9525
2025-12-22,2025-12-23,GVT&D.NS,3097.8,3129.9,4,128.4,5.8353
2025-12-22,2025-12-23,CARTRADE.NS,2902.4,2792.9,5,-547.5,5.815
2025-12-23,2025-12-24,GPIL.NS,258.95,252.5,60,-387.0,7.3145
2025-12-23,2025-12-24,CHOLAFIN.NS,1678.5,1697.8,9,173.7,5.9057
2025-12-23,2025-12-24,NLCINDIA.NS,251.89,249.77,62,-131.44,4.484
2025-12-23,2025-12-24,JKCEMENT.NS,5614.5,5692.0,2,155.0,3.6842
2025-12-23,2025-12-24,ESCORTS.NS,3747.0,3728.5,4,-74.0,3.3513
2025-12-24,2025-12-26,RPOWER.NS,38.16,36.54,408,-660.96,5.1819
2025-12-24,2025-12-26,NUVAMA.NS,1523.0,1493.5,10,-295.0,4.5729
2025-12-24,2025-12-26,GILLETTE.NS,8288.5,8467.0,1,178.5,3.3608
2025-12-24,2025-12-26,HEG.NS,550.55,559.8,28,259.0,2.1429
2025-12-24,2025-12-26,BERGEPAINT.NS,555.15,542.05,28,-366.8,2.0403
2025-12-26,2025-12-29,ASTERDM.NS,617.95,611.0,24,-166.8,3.4745
2025-12-26,2025-12-29,TORNTPOWER.NS,1299.2,1284.3,11,-163.9,1.4366
2025-12-26,2025-12-29,EMCURE.NS,1428.0,1404.0,10,-240.0,1.1976
2025-12-26,2025-12-29,NTPC.NS,324.1,325.5,47,65.8,0.4806
2025-12-26,2025-12-29,UBL.NS,1623.9,1620.1,9,-34.2,0.216
2025-12-29,2025-12-30,MSUMI.NS,46.82,48.82,327,654.0,3.7447
2025-12-29,2025-12-30,EMAMILTD.NS,532.2,528.15,28,-113.4,3.4
2025-12-29,2025-12-30,ABSLAMC.NS,792.85,828.75,19,682.1,2.9074
2025-12-29,2025-12-30,TATASTEEL.NS,172.3,175.8,88,308.0,1.8803
2025-12-29,2025-12-30,MAHABANK.NS,57.77,60.51,265,726.1,1.3687
2025-12-30,2025-12-31,ASAHIINDIA.NS,1037.6,1015.0,15,-339.0,7.646
2025-12-30,2025-12-31,IOB.NS,35.8,36.13,440,145.2,5.792
2025-12-30,2025-12-31,NAVINFLUOR.NS,6136.5,5920.0,2,-433.0,4.3445
2025-12-30,2025-12-31,GICRE.NS,384.4,380.8,41,-147.6,4.0466
2025-12-30,2025-12-31,INDIANB.NS,809.0,837.25,19,536.75,3.1296
2025-12-31,2026-01-01,CIEINDIA.NS,424.5,434.05,37,353.35,9.0419
2025-12-31,2026-01-01,MRPL.NS,152.03,153.48,103,149.35,7.2446
2025-12-31,2026-01-01,HFCL.NS,67.79,68.92,231,261.03,6.7559
2025-12-31,2026-01-01,DEEPAKFERT.NS,1287.1,1243.5,12,-523.2,6.4599
2025-12-31,2026-01-01,PCBL.NS,301.5,296.25,52,-273.0,5.6412
2026-01-01,2026-01-02,FINCABLES.NS,786.35,784.45,19,-36.1,4.8886
2026-01-01,2026-01-02,ATGL.NS,594.1,587.6,26,-169.0,4.835
2026-01-01,2026-01-02,JSWENERGY.NS,502.0,510.65,31,268.15,4.0522
2026-01-01,2026-01-02,GRANULES.NS,619.2,615.35,25,-96.25,3.4586
2026-01-01,2026-01-02,ASTRAL.NS,1434.9,1453.4,10,185.0,3.3417
2026-01-02,2026-01-05,SJVN.NS,83.04,87.65,189,871.29,11.1052
2026-01-02,2026-01-05,COALINDIA.NS,427.9,427.45,36,-16.2,6.8548
2026-01-02,2026-01-05,IREDA.NS,146.64,144.57,107,-221.49,5.2239
2026-01-02,2026-01-05,PPLPHARMA.NS,178.48,178.86,88,33.44,5.0624
2026-01-02,2026-01-05,CESC.NS,175.37,173.46,89,-169.99,4.9491
2026-01-05,2026-01-06,NETWEB.NS,3274.6,3348.1,4,294.0,8.2835
2026-01-05,2026-01-06,CYIENT.NS,1154.2,1141.3,13,-167.7,4.3675
2026-01-05,2026-01-06,DATAPATTNS.NS,2731.3,2678.6,5,-263.5,4.1805
2026-01-05,2026-01-06,JKCEMENT.NS,5761.0,5749.5,2,-23.0,3.6058
2026-01-05,2026-01-06,AMBER.NS,6712.0,6707.5,2,-9.0,3.5403
2026-01-06,2026-01-07,IEX.NS,148.67,154.78,106,647.66,10.634
2026-01-06,2026-01-07,DIVISLAB.NS,6642.5,6642.5,2,0.0,4.3844
2026-01-06,2026-01-07,IPCALAB.NS,1469.6,1514.2,10,446.0,4.0057
2026-01-06,2026-01-07,LUPIN.NS,2149.7,2214.3,7,452.2,3.1674
2026-01-06,2026-01-07,APOLLOTYRE.NS,519.5,517.55,30,-58.5,2.7086
2026-01-07,2026-01-08,ELECON.NS,517.85,503.35,31,-449.5,8.043
2026-01-07,2026-01-08,SONATSOFTW.NS,372.8,362.2,43,-455.8,6.0296
2026-01-07,2026-01-08,KPITTECH.NS,1208.5,1180.3,13,-366.6,6.0181
2026-01-07,2026-01-08,BSOFT.NS,443.4,431.65,36,-423.0,5.2457
2026-01-07,2026-01-08,DMART.NS,3841.6,3789.8,4,-207.2,4.8558
2026-01-08,2026-01-09,TRIDENT.NS,27.11,26.19,580,-533.6,3.3156
2026-01-08,2026-01-09,IDFCFIRSTB.NS,86.07,86.0,182,-12.74,1.9787
2026-01-08,2026-01-09,ZENSARTECH.NS,718.45,709.4,21,-190.05,1.944
2026-01-12,2026-01-13,IFCI.NS,56.43,57.67,276,342.24,15.1398
2026-01-12,2026-01-13,HINDZINC.NS,628.25,629.85,24,38.4,3.5947
2026-01-12,2026-01-13,PFC.NS,371.8,369.55,41,-92.25,3.5943
2026-01-12,2026-01-13,HOMEFIRST.NS,1062.2,1091.7,14,413.0,3.5182
2026-01-12,2026-01-13,LINDEINDIA.NS,6105.0,6083.0,2,-44.0,3.3432
2026-01-13,2026-01-14,PVRINOX.NS,1042.7,1020.0,15,-340.5,6.1921
2026-01-13,2026-01-14,MOTILALOFS.NS,837.25,861.55,18,437.4,5.3874
2026-01-13,2026-01-14,MANAPPURAM.NS,308.05,309.0,51,48.45,4.7077
2026-01-13,2026-01-14,GODFRYPHLP.NS,2215.5,2227.1,7,81.2,3.9848
2026-01-13,2026-01-14,NAVINFLUOR.NS,5988.0,6032.0,2,88.0,3.4554
2026-01-14,2026-01-15,MMTC.NS,71.58,71.58,220,0.0,12.6357
2026-01-14,2026-01-15,JWL.NS,331.15,331.15,47,0.0,12.5595
2026-01-14,2026-01-15,MRPL.NS,158.35,158.35,99,0.0,9.0715
2026-01-14,2026-01-15,UNIONBANK.NS,179.27,179.27,88,0.0,7.8705
2026-01-14,2026-01-15,HINDCOPPER.NS,572.8,572.8,27,0.0,6.1822
2026-01-16,2026-01-19,FEDERALBNK.NS,270.25,279.7,58,548.1,9.4794
2026-01-16,2026-01-19,INDIAMART.NS,2289.0,2194.4,6,-567.6,8.2525
2026-01-16,2026-01-19,ZENTEC.NS,1328.4,1331.0,11,28.6,8.1671
2026-01-16,2026-01-19,OFSS.NS,7959.5,7990.5,1,31.0,5.6898
2026-01-16,2026-01-19,INFY.NS,1689.8,1681.2,9,-77.4,5.6257
2026-01-19,2026-01-20,JINDALSAW.NS,179.29,186.8,87,653.37,15.9402
2026-01-19,2026-01-20,WELCORP.NS,787.75,758.6,20,-583.0,6.9078
2026-01-19,2026-01-20,JSWINFRA.NS,272.75,267.9,57,-276.45,5.8401
2026-01-19,2026-01-20,CGPOWER.NS,590.0,573.75,26,-422.5,5.0383
2026-01-19,2026-01-20,INDIGO.NS,4941.5,4790.0,3,-454.5,4.2511
2026-01-20,2026-01-21,DEEPAKNTR.NS,1603.4,1590.8,9,-113.4,4.4152
2026-01-20,2026-01-21,BIKAJI.NS,693.4,661.5,22,-701.8,-0.4737
2026-01-21,2026-01-22,MRPL.NS,152.16,154.29,101,215.13,9.1457
2026-01-21,2026-01-22,CREDITACC.NS,1355.2,1449.8,11,1040.6,9.0616
2026-01-21,2026-01-22,INDIAMART.NS,2264.6,2211.4,6,-319.2,5.7335
2026-01-21,2026-01-22,KPRMILL.NS,859.05,859.8,17,12.75,5.6837
2026-01-21,2026-01-22,CUB.NS,209.81,212.4,73,188.89,3.2288
2026-01-22,2026-01-23,MINDACORP.NS,564.55,542.9,27,-584.55,7.7283
2026-01-22,2026-01-23,SCHNEIDER.NS,622.8,606.7,25,-402.5,7.5276
2026-01-22,2026-01-23,WELSPUNLIV.NS,125.56,120.78,124,-592.72,7.0783
2026-01-22,2026-01-23,TRIDENT.NS,26.12,25.36,597,-453.72,6.5253
2026-01-22,2026-01-23,GRANULES.NS,571.3,565.0,27,-170.1,6.2785
2026-01-23,2026-01-27,HOMEFIRST.NS,1112.8,1251.7,13,1805.7,6.1225
2026-01-23,2026-01-27,BANDHANBNK.NS,149.33,149.02,101,-31.31,4.8224
2026-01-23,2026-01-27,HINDZINC.NS,698.7,727.2,21,598.5,4.5567
2026-01-23,2026-01-27,GVT&D.NS,2712.7,2730.9,5,91.0,2.3506
2026-01-23,2026-01-27,BALRAMCHIN.NS,413.0,404.95,36,-289.8,2.291
2026-01-27,2026-01-28,JSL.NS,810.05,809.0,19,-19.95,8.5931
2026-01-27,2026-01-28,GRSE.NS,2387.6,2518.7,6,786.6,6.8373
2026-01-27,2026-01-28,KPRMILL.NS,900.4,926.8,17,448.8,6.0667
2026-01-27,2026-01-28,MCX.NS,2418.0,2593.0,6,1050.0,5.9597
2026-01-27,2026-01-28,KIMS.NS,615.0,609.65,25,-133.75,5.652
2026-01-28,2026-01-29,TEJASNET.NS,339.05,325.8,47,-622.75,14.4859
2026-01-28,2026-01-29,DATAPATTNS.NS,2610.6,2562.5,6,-288.6,13.6328
2026-01-28,2026-01-29,HINDCOPPER.NS,633.4,760.05,25,3166.25,12.6746
2026-01-28,2026-01-29,OLECTRA.NS,1088.4,1061.8,14,-372.4,10.2066
2026-01-28,2026-01-29,BEML.NS,1819.1,1778.8,8,-322.4,10.0684
2026-01-29,2026-01-30,NLCINDIA.NS,264.4,259.1,61,-323.3,5.2967
2026-01-29,2026-01-30,CHOICEIN.NS,781.15,765.55,20,-312.0,5.0215
2026-01-29,2026-01-30,HBLENGINE.NS,768.75,783.6,21,311.85,4.6559
2026-01-29,2026-01-30,GRAVITA.NS,1623.9,1604.4,10,-195.0,4.4443
2026-01-29,2026-01-30,ADANIGREEN.NS,858.8,852.3,19,-123.5,4.3626
2026-01-30,2026-02-02,IDEA.NS,11.17,10.81,1452,-522.72,11.1443
2026-01-30,2026-02-02,SPLPETRO.NS,570.0,583.6,28,380.8,8.2005
2026-01-30,2026-02-02,RHIM.NS,445.1,425.3,36,-712.8,8.034
2026-01-30,2026-02-02,SIGNATURE.NS,901.2,891.3,17,-168.3,7.6831
2026-01-30,2026-02-02,CARTRADE.NS,2649.3,2464.7,6,-1107.6,6.9258
2026-02-02,2026-02-03,LATENTVIEW.NS,457.2,471.05,34,470.9,12.3066
2026-02-02,2026-02-03,MEDANTA.NS,1140.2,1113.2,13,-351.0,8.1989
2026-02-02,2026-02-03,ESCORTS.NS,3501.3,3600.8,4,398.0,3.5642
2026-02-02,2026-02-03,WELCORP.NS,755.0,809.25,20,1085.0,3.531
2026-02-02,2026-02-03,EIHOTEL.NS,325.05,332.35,48,350.4,3.3381
2026-02-03,2026-02-04,WELSPUNLIV.NS,146.61,144.66,110,-214.5,19.7305
2026-02-03,2026-02-04,KPRMILL.NS,988.95,996.45,16,120.0,15.1281
2026-02-03,2026-02-04,ELGIEQUIP.NS,492.35,492.55,32,6.4,13.5494
2026-02-03,2026-02-04,BALKRISIND.NS,2571.9,2663.5,6,549.6,12.124
2026-02-03,2026-02-04,POLYMED.NS,1586.9,1517.2,10,-697.0,9.3961
2026-02-04,2026-02-05,BLS.NS,289.35,300.1,55,591.25,12.4344
2026-02-04,2026-02-05,SAPPHIRE.NS,202.78,217.47,79,1160.51,7.627
2026-02-04,2026-02-05,DEVYANI.NS,123.26,132.19,130,1160.9,6.222
2026-02-04,2026-02-05,ARE&M.NS,885.7,875.4,18,-185.4,5.907
2026-02-04,2026-02-05,NLCINDIA.NS,264.35,259.75,61,-280.6,5.1093
2026-02-05,2026-02-06,POLICYBZR.NS,1552.8,1504.9,10,-479.0,7.8408
2026-02-05,2026-02-06,ABREL.NS,1303.5,1351.9,12,580.8,6.9495
2026-02-05,2026-02-06,EMAMILTD.NS,503.3,504.35,33,34.65,2.8717
2026-02-05,2026-02-06,CANBK.NS,148.29,147.31,112,-109.76,0.5356
2026-02-05,2026-02-06,GLENMARK.NS,1969.3,1934.8,8,-276.0,0.5104
2026-02-06,2026-02-09,ITC.NS,325.8,322.8,50,-150.0,5.029
2026-02-06,2026-02-09,ASTERDM.NS,563.05,572.05,29,261.0,4.6659
2026-02-06,2026-02-09,KOTAKBANK.NS,422.35,428.8,39,251.55,3.3272
2026-02-06,2026-02-09,HINDUNILVR.NS,2424.2,2435.0,6,64.8,2.9647
2026-02-09,2026-02-10,PCBL.NS,300.85,293.85,55,-385.0,10.8511
2026-02-09,2026-02-10,BEML.NS,1761.2,1768.2,9,63.0,8.8908
2026-02-09,2026-02-10,JUBLINGREA.NS,663.35,660.4,25,-73.75,8.1167
2026-02-09,2026-02-10,BLUEJET.NS,440.25,442.5,37,83.25,6.9996
2026-02-09,2026-02-10,JMFINANCIL.NS,130.68,140.43,127,1238.25,6.9044
2026-02-10,2026-02-11,TATACOMM.NS,1676.8,1703.3,10,265.0,6.5582
2026-02-10,2026-02-11,RAILTEL.NS,346.85,339.4,48,-357.6,4.41
2026-02-10,2026-02-11,TIINDIA.NS,2438.6,2450.2,6,69.6,3.1862
2026-02-10,2026-02-11,NH.NS,1794.0,1864.6,9,635.4,2.7727
2026-02-10,2026-02-11,KFINTECH.NS,1022.4,1022.5,16,1.6,2.6918
2026-02-11,2026-02-12,LAURUSLABS.NS,1013.65,1018.6,16,79.2,4.8947
2026-02-11,2026-02-12,DIVISLAB.NS,6386.5,6185.0,2,-403.0,3.4167
2026-02-11,2026-02-12,FEDERALBNK.NS,290.5,287.1,58,-197.2,2.9229
2026-02-11,2026-02-12,STARHEALTH.NS,480.4,480.6,35,7.0,2.4853
2026-02-12,2026-02-13,IPCALAB.NS,1472.9,1485.4,11,137.5,2.8059
2026-02-12,2026-02-13,ZYDUSLIFE.NS,920.95,904.7,18,-292.5,2.5214
2026-02-12,2026-02-13,NAM-INDIA.NS,965.45,912.4,17,-901.85,1.5996
2026-02-12,2026-02-13,BEL.NS,443.9,435.55,37,-308.95,1.4513
2026-02-13,2026-02-16,LINDEINDIA.NS,6900.0,6768.0,2,-264.0,7.1345
2026-02-13,2026-02-16,VTL.NS,510.55,508.3,32,-72.0,5.54
2026-02-13,2026-02-16,ABFRL.NS,73.8,72.48,224,-295.68,5.3684
2026-02-13,2026-02-16,HAL.NS,4212.4,4226.1,3,41.1,1.2864
2026-02-16,2026-02-17,NATCOPHARM.NS,881.45,884.7,18,58.5,6.9916
2026-02-16,2026-02-17,GMRAIRPORT.NS,100.52,99.8,163,-117.36,6.9021
2026-02-16,2026-02-17,RHIM.NS,462.25,473.0,35,376.25,5.8628
2026-02-16,2026-02-17,POWERGRID.NS,300.5,300.75,54,13.5,4.6309
2026-02-16,2026-02-17,HSCL.NS,470.9,466.5,34,-149.6,4.5631
2026-02-17,2026-02-18,NEWGEN.NS,527.5,531.55,31,125.55,13.9186
2026-02-17,2026-02-18,INDGN.NS,497.0,496.65,33,-11.55,4.1601
2026-02-17,2026-02-18,PAYTM.NS,1169.3,1199.6,14,424.2,4.1136
2026-02-17,2026-02-18,M&MFIN.NS,384.4,384.5,42,4.2,4.0184
2026-02-17,2026-02-18,DELHIVERY.NS,434.85,432.2,37,-98.05,4.0062
2026-02-18,2026-02-19,GODFRYPHLP.NS,2477.7,2523.7,6,276.0,19.939
2026-02-18,2026-02-19,TARIL.NS,299.81,304.22,55,242.55,9.4077
2026-02-18,2026-02-19,NETWEB.NS,3374.4,3527.9,4,614.0,8.8938
2026-02-18,2026-02-19,TECHNOE.NS,1151.7,1136.85,14,-207.9,6.9707
2026-02-18,2026-02-19,HEG.NS,553.6,545.8,29,-226.2,5.7599
2026-02-19,2026-02-20,TATAINVEST.NS,692.3,707.1,24,355.2,7.5
2026-02-19,2026-02-20,OIL.NS,476.7,475.55,35,-40.25,5.1274
2026-02-19,2026-02-20,GODREJIND.NS,1026.1,1034.35,16,132.0,4.162
2026-02-19,2026-02-20,ONGC.NS,274.65,278.65,60,240.0,3.7982
